Year,Id,Id2,County,Plant State,Estimate; Total,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
2016,0500000US26075,26075,Jackson County,Michigan,158460,MI,26075,1622980,Jackson County,1817308302,56538564,701.6669999999999,21.83,42.248474,-84.420868
2016,0500000US26077,26077,Kalamazoo County,Michigan,261654,MI,26077,1622981,Kalamazoo County,1456103637,46859098,562.205,18.092,42.246266,-85.532854
2016,0500000US26081,26081,Kent County,Michigan,642173,MI,26081,1622983,Kent County,2195539075,62785371,847.702,24.241999999999997,43.032497,-85.547446
2016,0500000US26087,26087,Lapeer County,Michigan,88340,MI,26087,1622986,Lapeer County,1668449547,48310219,644.192,18.653,43.088633,-83.224325
2016,0500000US26091,26091,Lenawee County,Michigan,98504,MI,26091,1622988,Lenawee County,1941339768,30699189,749.556,11.853,41.896109,-84.07435
2016,0500000US26093,26093,Livingston County,Michigan,188624,MI,26093,1622989,Livingston County,1463871721,52324362,565.2040000000001,20.203,42.602532000000004,-83.91171800000001
2016,0500000US26099,26099,Macomb County,Michigan,867730,MI,26099,1622992,Macomb County,1240901427,237591221,479.115,91.734,42.671467,-82.91086899999999
2016,0500000US26103,26103,Marquette County,Michigan,66435,MI,26103,1622994,Marquette County,4683958912,4185358957,1808.487,1615.976,46.656628999999995,-87.58398199999999
2016,0500000US26111,26111,Midland County,Michigan,83462,MI,26111,1622998,Midland County,1337099821,30589807,516.257,11.811,43.648203,-84.379414
2016,0500000US26115,26115,Monroe County,Michigan,149208,MI,26115,1623000,Monroe County,1422996308,338244021,549.422,130.597,41.916097,-83.48710600000001
2016,0500000US26121,26121,Muskegon County,Michigan,173408,MI,26121,1623003,Muskegon County,1295054226,2486391831,500.023,960.0010000000001,43.289258000000004,-86.751892
2016,0500000US26125,26125,Oakland County,Michigan,1243970,MI,26125,1623005,Oakland County,2246696132,103177684,867.454,39.836999999999996,42.660452,-83.38421
2016,0500000US26139,26139,Ottawa County,Michigan,282250,MI,26139,1623012,Ottawa County,1459627687,2765704204,563.565,1067.844,42.942346,-86.655342
2016,0500000US26145,26145,Saginaw County,Michigan,192326,MI,26145,1623015,Saginaw County,2073181634,40159719,800.46,15.505999999999998,43.328267,-84.05541
2016,0500000US26147,26147,St. Clair County,Michigan,159587,MI,26147,1625033,St. Clair County,1867861161,298681039,721.185,115.321,42.928803,-82.668913
2016,0500000US26155,26155,Shiawassee County,Michigan,68554,MI,26155,1623018,Shiawassee County,1374710888,26336215,530.779,10.168,42.951545,-84.14635200000001
2016,0500000US26159,26159,Van Buren County,Michigan,75223,MI,26159,1623020,Van Buren County,1574150150,1248671260,607.783,482.115,42.28215,-86.306076
2016,0500000US26161,26161,Washtenaw County,Michigan,364709,MI,26161,1623021,Washtenaw County,1828433678,42623578,705.962,16.457,42.252327,-83.844634
2016,0500000US26163,26163,Wayne County,Michigan,1749366,MI,26163,1623022,Wayne County,1585112018,157118499,612.015,60.663999999999994,42.284664,-83.261953
2016,0500000US27003,27003,Anoka County,Minnesota,345957,MN,27003,659447,Anoka County,1095504873,59822796,422.977,23.098000000000003,45.27411,-93.242723
2016,0500000US27013,27013,Blue Earth County,Minnesota,66441,MN,27013,659452,Blue Earth County,1936902312,45972889,747.842,17.75,44.03371,-94.064012
2016,0500000US27019,27019,Carver County,Minnesota,100262,MN,27019,659455,Carver County,917699930,56427530,354.32599999999996,21.787,44.82132,-93.80009100000001
2016,0500000US27037,27037,Dakota County,Minnesota,417486,MN,27037,659464,Dakota County,1456666540,63307077,562.422,24.443,44.670893,-93.062481
2016,0500000US27053,27053,Hennepin County,Minnesota,1232483,MN,27053,659472,Hennepin County,1434288887,136660122,553.7819999999999,52.765,45.006121,-93.475228
2016,0500000US27109,27109,Olmsted County,Minnesota,153102,MN,27109,659500,Olmsted County,1693065091,3019334,653.696,1.166,44.003429,-92.406722
2016,0500000US27123,27123,Ramsey County,Minnesota,540649,MN,27123,659507,Ramsey County,394031978,46466787,152.137,17.941,45.01525,-93.10014100000001
2016,0500000US27131,27131,Rice County,Minnesota,65622,MN,27131,659511,Rice County,1284223348,52062136,495.841,20.101,44.350943,-93.298503
2016,0500000US27137,27137,St. Louis County,Minnesota,199980,MN,27137,662850,St. Louis County,16181104987,1584900984,6247.56,611.934,47.578635,-92.51456999999999
2016,0500000US27139,27139,Scott County,Minnesota,143680,MN,27139,659514,Scott County,923162097,30845266,356.435,11.909,44.651804999999996,-93.533731
2016,0500000US27141,27141,Sherburne County,Minnesota,93528,MN,27141,659515,Sherburne County,1121268365,46928398,432.92400000000004,18.119,45.453176,-93.76913
2016,0500000US27145,27145,Stearns County,Minnesota,155652,MN,27145,659517,Stearns County,3478160525,121797053,1342.925,47.026,45.555234999999996,-94.61048199999999
2016,0500000US27163,27163,Washington County,Minnesota,253117,MN,27163,659526,Washington County,995605351,99452475,384.405,38.399,45.037929,-92.890117
2016,0500000US27171,27171,Wright County,Minnesota,132550,MN,27171,659530,Wright County,1713165503,136780940,661.457,52.81100000000001,45.175090999999995,-93.966396
2016,0500000US28033,28033,DeSoto County,Mississippi,175611,MS,28033,695741,DeSoto County,1233556702,53624068,476.279,20.704,34.874266,-89.99324
2016,0500000US28035,28035,Forrest County,Mississippi,75979,MS,28035,695742,Forrest County,1207037241,10878478,466.04,4.2,31.188579999999998,-89.259447
2016,0500000US28047,28047,Harrison County,Mississippi,203234,MS,28047,695747,Harrison County,1486712986,1063618828,574.023,410.666,30.416535999999997,-89.083376
2016,0500000US28049,28049,Hinds County,Mississippi,241229,MS,28049,695748,Hinds County,2252694221,19479907,869.77,7.521,32.267788,-90.46601700000001
2016,0500000US28059,28059,Jackson County,Mississippi,141241,MS,28059,695753,Jackson County,1871922291,830478571,722.753,320.65,30.456004999999998,-88.625101
2016,0500000US28067,28067,Jones County,Mississippi,67953,MS,28067,695757,Jones County,1799558903,12676802,694.814,4.895,31.616601,-89.168532
2016,0500000US28075,28075,Lauderdale County,Mississippi,77755,MS,28075,695761,Lauderdale County,1822446741,29792084,703.6510000000001,11.503,32.403998,-88.660449
2016,0500000US28081,28081,Lee County,Mississippi,85381,MS,28081,695764,Lee County,1165367721,8349354,449.95099999999996,3.2239999999999998,34.29246,-88.682383
2016,0500000US28089,28089,Madison County,Mississippi,105114,MS,28089,695768,Madison County,1850054812,71147926,714.31,27.47,32.634370000000004,-90.03416
2016,0500000US28121,28121,Rankin County,Mississippi,150228,MS,28121,695781,Rankin County,2008321905,79430254,775.4169999999999,30.668000000000003,32.267123,-89.946063
2016,0500000US29019,29019,Boone County,Missouri,176594,MO,29019,758464,Boone County,1775513856,14289182,685.53,5.517,38.989861,-92.310202
2016,0500000US29021,29021,Buchanan County,Missouri,88938,MO,29021,758465,Buchanan County,1056782089,17172315,408.026,6.63,39.660369,-94.808173
2016,0500000US29031,29031,Cape Girardeau County,Missouri,78913,MO,29031,758470,Cape Girardeau County,1498398265,20174864,578.535,7.79,37.384141,-89.68565799999999
2016,0500000US29037,29037,Cass County,Missouri,102845,MO,29037,758473,Cass County,1804382824,15051124,696.676,5.811,38.647159,-94.354242
2016,0500000US29043,29043,Christian County,Missouri,84401,MO,29043,758476,Christian County,1457243636,3012641,562.645,1.163,36.969739000000004,-93.187614
2016,0500000US29047,29047,Clay County,Missouri,239085,MO,29047,758478,Clay County,1029881206,28568904,397.639,11.030999999999999,39.315551,-94.421502
2016,0500000US29051,29051,Cole County,Missouri,76631,MO,29051,758480,Cole County,1014013382,19259438,391.51300000000003,7.436,38.503233,-92.280027
2016,0500000US29071,29071,Franklin County,Missouri,102838,MO,29071,758490,Franklin County,2389734943,20729139,922.682,8.004,38.408313,-91.07341
2016,0500000US29077,29077,Greene County,Missouri,288690,MO,29077,758493,Greene County,1749069386,6631776,675.319,2.5610000000000004,37.258196000000005,-93.340641
2016,0500000US29095,29095,Jackson County,Missouri,691801,MO,29095,758502,Jackson County,1565587846,30483965,604.477,11.77,39.005441,-94.343326
2016,0500000US29097,29097,Jasper County,Missouri,119111,MO,29097,758503,Jasper County,1653653978,7233655,638.479,2.793,37.205197,-94.337259
2016,0500000US29099,29099,Jefferson County,Missouri,224226,MO,29099,758504,Jefferson County,1700722347,19766540,656.653,7.632000000000001,38.257599,-90.543542
2016,0500000US29165,29165,Platte County,Missouri,98309,MO,29165,758537,Platte County,1088302650,17119857,420.19599999999997,6.61,39.378696000000005,-94.761472
2016,0500000US29183,29183,St. Charles County,Missouri,390918,MO,29183,758546,St. Charles County,1451531948,83314211,560.44,32.168,38.781102000000004,-90.674915
2016,0500000US29187,29187,St. Francois County,Missouri,66627,MO,29187,758548,St. Francois County,1170437422,7160607,451.908,2.765,37.810707,-90.47386800000001
2016,0500000US29189,29189,St. Louis County,Missouri,998581,MO,29189,758549,St. Louis County,1315122143,39385817,507.772,15.207,38.640702000000005,-90.445954
2016,0500000US29510,29510,St. Louis city,Missouri,311404,MO,29510,767557,St. Louis city,160458041,10670040,61.953,4.12,38.635699,-90.244582
2016,0500000US30013,30013,Cascade County,Montana,81755,MT,30013,1719622,Cascade County,6988361955,34331733,2698.222,13.255999999999998,47.316443,-111.350571
2016,0500000US30029,30029,Flathead County,Montana,98082,MT,30029,1719611,Flathead County,13175882902,437082640,5087.237,168.75900000000001,48.314575,-114.054533
2016,0500000US30031,30031,Gallatin County,Montana,104502,MT,30031,1720053,Gallatin County,6746197554,75237084,2604.722,29.049,45.518054,-111.163921
2016,0500000US30049,30049,Lewis and Clark County,Montana,67282,MT,30049,793926,Lewis and Clark County,8957621068,101077021,3458.5570000000002,39.025999999999996,47.122034,-112.382924
2016,0500000US30063,30063,Missoula County,Montana,116130,MT,30063,1719596,Missoula County,6715988454,64467912,2593.058,24.891,47.027263,-113.89268100000001
2016,0500000US30111,30111,Yellowstone County,Montana,158437,MT,30111,1719558,Yellowstone County,6819683757,40851911,2633.095,15.773,45.936987,-108.276656
2016,0500000US31055,31055,Douglas County,Nebraska,554995,NE,31055,835849,Douglas County,850772343,28132018,328.485,10.862,41.297090999999995,-96.154066
2016,0500000US31109,31109,Lancaster County,Nebraska,309637,NE,31109,835876,Lancaster County,2169240202,22877180,837.548,8.833,40.783547,-96.68865799999999
2016,0500000US31153,31153,Sarpy County,Nebraska,179023,NE,31153,835898,Sarpy County,619058303,22023421,239.02,8.503,41.115064000000004,-96.109125
2016,0500000US32003,32003,Clark County,Nevada,2155664,NV,32003,863600,Clark County,20438834319,438841388,7891.478,169.438,36.214257,-115.01381200000002
2016,0500000US32031,32031,Washoe County,Nevada,453616,NV,32031,858608,Washoe County,16323089034,621162127,6302.38,239.832,40.734015,-119.662272
2016,0500000US33005,33005,Cheshire County,New Hampshire,75774,NH,33005,873176,Cheshire County,1830365875,57990894,706.7080000000001,22.39,42.925455,-72.24821700000001
2016,0500000US33009,33009,Grafton County,New Hampshire,88888,NH,33009,873178,Grafton County,4425926973,105375540,1708.86,40.686,43.926497999999995,-71.842337
2016,0500000US33011,33011,Hillsborough County,New Hampshire,407761,NH,33011,873179,Hillsborough County,2269346872,41478107,876.2,16.015,42.911643,-71.723101
2016,0500000US33013,33013,Merrimack County,New Hampshire,148582,NH,33013,873180,Merrimack County,2419397118,57788836,934.1339999999999,22.311999999999998,43.299485,-71.68013
2016,0500000US33015,33015,Rockingham County,New Hampshire,303251,NH,33015,873181,Rockingham County,1799732526,259591042,694.8810000000001,100.229,42.988583,-71.098988
2016,0500000US33017,33017,Strafford County,New Hampshire,127428,NH,33017,873182,Strafford County,955401999,39157533,368.88300000000004,15.119000000000002,43.293172,-71.035889
2016,0500000US34001,34001,Atlantic County,New Jersey,270991,NJ,34001,882270,Atlantic County,1439256827,300767732,555.7,116.12700000000001,39.469353999999996,-74.633758
2016,0500000US34003,34003,Bergen County,New Jersey,939151,NJ,34003,882271,Bergen County,603605810,35276008,233.054,13.62,40.959697999999996,-74.074727
2016,0500000US34005,34005,Burlington County,New Jersey,449284,NJ,34005,882272,Burlington County,2068300220,55071387,798.575,21.263,39.875786,-74.66300600000001
2016,0500000US34007,34007,Camden County,New Jersey,510150,NJ,34007,882273,Camden County,573077187,15607750,221.266,6.026,39.802352,-74.961251
2016,0500000US34009,34009,Cape May County,New Jersey,94430,NJ,34009,882274,Cape May County,651209688,955666476,251.433,368.985,39.086141999999995,-74.847716
2016,0500000US34011,34011,Cumberland County,New Jersey,153797,NJ,34011,882275,Cumberland County,1252937239,502091171,483.76199999999994,193.858,39.328387,-75.12164399999999
2016,0500000US34013,34013,Essex County,New Jersey,796914,NJ,34013,882276,Essex County,326923172,8819138,126.226,3.405,40.7874,-74.24629200000001
2016,0500000US34015,34015,Gloucester County,New Jersey,292330,NJ,34015,882277,Gloucester County,834029457,39256273,322.02099999999996,15.157,39.722825,-75.145548
2016,0500000US34017,34017,Hudson County,New Jersey,677983,NJ,34017,882278,Hudson County,119573183,41957227,46.167,16.2,40.731375,-74.078601
2016,0500000US34019,34019,Hunterdon County,New Jersey,124676,NJ,34019,882228,Hunterdon County,1108086745,24897574,427.835,9.613,40.565283,-74.911969
2016,0500000US34021,34021,Mercer County,New Jersey,371023,NJ,34021,882229,Mercer County,581629671,11189320,224.56799999999998,4.32,40.282503000000005,-74.703724
2016,0500000US34023,34023,Middlesex County,New Jersey,837073,NJ,34023,882230,Middlesex County,800430391,35670780,309.048,13.773,40.439613,-74.407579
2016,0500000US34025,34025,Monmouth County,New Jersey,625846,NJ,34025,882910,Monmouth County,1213170996,509997774,468.408,196.91099999999997,40.287048,-74.152446
2016,0500000US34027,34027,Morris County,New Jersey,498423,NJ,34027,882231,Morris County,1192173860,55314215,460.301,21.357,40.858581,-74.547427
2016,0500000US34029,34029,Ocean County,New Jersey,592497,NJ,34029,882279,Ocean County,1628693208,742185053,628.842,286.559,39.865669,-74.258864
2016,0500000US34031,34031,Passaic County,New Jersey,507945,NJ,34031,882232,Passaic County,480898988,32017797,185.676,12.362,41.037890000000004,-74.29828
2016,0500000US34033,34033,Salem County,New Jersey,63436,NJ,34033,882233,Salem County,859872501,104455871,331.999,40.330999999999996,39.573828000000006,-75.35735600000001
2016,0500000US34035,34035,Somerset County,New Jersey,333751,NJ,34035,882234,Somerset County,781584258,7882445,301.77099999999996,3.043,40.565521999999994,-74.61993000000001
2016,0500000US34037,34037,Sussex County,New Jersey,142522,NJ,34037,882236,Sussex County,1341722616,43476185,518.0419999999999,16.785999999999998,41.137440000000005,-74.69184
2016,0500000US34039,34039,Union County,New Jersey,555630,NJ,34039,882235,Union County,266425133,6573926,102.867,2.5380000000000003,40.659871,-74.308696
2016,0500000US34041,34041,Warren County,New Jersey,106617,NJ,34041,882237,Warren County,924474633,15273016,356.94199999999995,5.897,40.853524,-75.00954200000001
2016,0500000US35001,35001,Bernalillo County,New Mexico,676953,NM,35001,1702363,Bernalillo County,3006515443,16485169,1160.822,6.365,35.054002000000004,-106.66906399999999
2016,0500000US35005,35005,Chaves County,New Mexico,65282,NM,35005,1702364,Chaves County,15708996045,25507630,6065.278,9.849,33.361604,-104.469837
2016,0500000US35013,35013,Doña Ana County,New Mexico,214207,NM,35013,929109,Doña Ana County,9862379062,17584926,3807.886,6.79,32.350912,-106.832182
2016,0500000US35025,35025,Lea County,New Mexico,69749,NM,35025,1702365,Lea County,11372051343,8468321,4390.774,3.27,32.795687,-103.413271
2016,0500000US35031,35031,McKinley County,New Mexico,74923,NM,35031,929107,McKinley County,14114968741,14130257,5449.82,5.456,35.583878000000006,-108.253266
2016,0500000US35035,35035,Otero County,New Mexico,65410,NM,35035,929104,Otero County,17128142410,37012231,6613.213000000001,14.290999999999999,32.588776,-105.781079
2016,0500000US35043,35043,Sandoval County,New Mexico,142025,NM,35043,929113,Sandoval County,9610446197,13701836,3710.614,5.29,35.685071,-106.88261899999999
2016,0500000US35045,35045,San Juan County,New Mexico,115079,NM,35045,936844,San Juan County,14279077920,65425890,5513.183000000001,25.261,36.511624,-108.324578
2016,0500000US35049,35049,Santa Fe County,New Mexico,148651,NM,35049,933322,Santa Fe County,4945412532,3645423,1909.435,1.4080000000000001,35.514324,-105.96577099999999
2016,0500000US35061,35061,Valencia County,New Mexico,75626,NM,35061,933052,Valencia County,2761400130,5433597,1066.183,2.0980000000000003,34.716840000000005,-106.806582
2016,0500000US36001,36001,Albany County,New York,308846,NY,36001,974099,Albany County,1354074936,27170401,522.811,10.491,42.58824,-73.97400999999999
2016,0500000US36005,36005,Bronx County,New York,1455720,NY,36005,974101,Bronx County,108910661,39682657,42.051,15.322000000000001,40.848711,-73.852939
2016,0500000US36007,36007,Broome County,New York,195334,NY,36007,974102,Broome County,1827924125,25248477,705.765,9.748,42.161977,-75.830283
2016,0500000US36009,36009,Cattaraugus County,New York,77677,NY,36009,974103,Cattaraugus County,3388637065,36604688,1308.36,14.133,42.239095,-78.662335
2016,0500000US36011,36011,Cayuga County,New York,77861,NY,36011,974104,Cayuga County,1791214123,445685237,691.592,172.08,43.008546,-76.574587
2016,0500000US36013,36013,Chautauqua County,New York,129504,NY,36013,974105,Chautauqua County,2745973929,1139483687,1060.2269999999999,439.957,42.304216,-79.407595
2016,0500000US36015,36015,Chemung County,New York,86322,NY,36015,974106,Chemung County,1055038636,8874334,407.353,3.426,42.15528,-76.747179
2016,0500000US36019,36019,Clinton County,New York,81073,NY,36019,974108,Clinton County,2688025812,206355551,1037.853,79.67399999999999,44.752712,-73.70564300000001
2016,0500000US36027,36027,Dutchess County,New York,294473,NY,36027,974112,Dutchess County,2060686537,76954190,795.6360000000001,29.712,41.75477,-73.740041
2016,0500000US36029,36029,Erie County,New York,921046,NY,36029,974113,Erie County,2700574449,476962888,1042.698,184.15599999999998,42.752759000000005,-78.778192
2016,0500000US36045,36045,Jefferson County,New York,114006,NY,36045,974121,Jefferson County,3285858287,1524359917,1268.677,588.559,43.996516,-76.052902
2016,0500000US36047,36047,Kings County,New York,2629150,NY,36047,974122,Kings County,180813778,69955570,69.813,27.01,40.635045,-73.95064
2016,0500000US36051,36051,Livingston County,New York,64257,NY,36051,974124,Livingston County,1636256622,22006106,631.762,8.497,42.727484999999994,-77.769779
2016,0500000US36053,36053,Madison County,New York,71329,NY,36053,974125,Madison County,1696091560,16670528,654.865,6.437,42.910026,-75.663575
2016,0500000US36055,36055,Monroe County,New York,747727,NY,36055,974126,Monroe County,1702167181,1837631519,657.21,709.5139999999999,43.464475,-77.66465600000001
2016,0500000US36059,36059,Nassau County,New York,1361500,NY,36059,974128,Nassau County,737654579,436841861,284.81,168.666,40.729612,-73.589414
2016,0500000US36061,36061,New York County,New York,1643734,NY,36061,974129,New York County,58678310,28554415,22.656,11.025,40.776641999999995,-73.970187
2016,0500000US36063,36063,Niagara County,New York,211758,NY,36063,974130,Niagara County,1352887119,1598842045,522.3530000000001,617.316,43.456731,-78.792142
2016,0500000US36065,36065,Oneida County,New York,231190,NY,36065,974131,Oneida County,3140136085,117113272,1212.413,45.218,43.242727,-75.434282
2016,0500000US36067,36067,Onondaga County,New York,466194,NY,36067,974132,Onondaga County,2016071016,70469619,778.409,27.208000000000002,43.006516,-76.196134
2016,0500000US36069,36069,Ontario County,New York,109828,NY,36069,974133,Ontario County,1668118116,47817330,644.064,18.462,42.856357,-77.303497
2016,0500000US36071,36071,Orange County,New York,379210,NY,36071,974134,Orange County,2102290059,69792820,811.699,26.947,41.402409999999996,-74.306252
2016,0500000US36075,36075,Oswego County,New York,118987,NY,36075,974136,Oswego County,2464745364,933505961,951.6439999999999,360.42900000000003,43.461443,-76.20925799999999
2016,0500000US36079,36079,Putnam County,New York,98900,NY,36079,974138,Putnam County,596504170,41282800,230.312,15.939,41.427904,-73.743882
2016,0500000US36081,36081,Queens County,New York,2333054,NY,36081,974139,Queens County,281708062,179390933,108.76799999999999,69.263,40.658566,-73.83801700000001
2016,0500000US36083,36083,Rensselaer County,New York,160070,NY,36083,974140,Rensselaer County,1689791584,33569458,652.432,12.960999999999999,42.710421000000004,-73.51384499999999
2016,0500000US36085,36085,Richmond County,New York,476015,NY,36085,974141,Richmond County,150679985,114256059,58.178000000000004,44.115,40.561263000000004,-74.1399
2016,0500000US36087,36087,Rockland County,New York,326780,NY,36087,974142,Rockland County,449372977,66914608,173.50400000000002,25.836,41.154639,-74.02464499999999
2016,0500000US36089,36089,St. Lawrence County,New York,110038,NY,36089,977309,St. Lawrence County,6942148461,365344549,2680.3790000000004,141.06,44.488112,-75.074311
2016,0500000US36091,36091,Saratoga County,New York,227053,NY,36091,974143,Saratoga County,2097880381,87571838,809.9960000000001,33.812,43.106134999999995,-73.855387
2016,0500000US36093,36093,Schenectady County,New York,154553,NY,36093,974144,Schenectady County,529856263,12600388,204.579,4.865,42.817539000000004,-74.043548
2016,0500000US36101,36101,Steuben County,New York,96940,NY,36101,974148,Steuben County,3601566799,34993606,1390.5729999999999,13.511,42.266725,-77.385525
2016,0500000US36103,36103,Suffolk County,New York,1492583,NY,36103,974149,Suffolk County,2361348753,3785039071,911.722,1461.412,40.943554,-72.69221800000001
2016,0500000US36105,36105,Sullivan County,New York,74801,NY,36105,974150,Sullivan County,2507457324,74040948,968.135,28.587,41.719993,-74.77157700000001
2016,0500000US36109,36109,Tompkins County,New York,104871,NY,36109,974152,Tompkins County,1229335864,43793070,474.649,16.909000000000002,42.453003,-76.473481
2016,0500000US36111,36111,Ulster County,New York,179225,NY,36111,974153,Ulster County,2911755155,94599666,1124.235,36.525,41.947216,-74.265458
2016,0500000US36113,36113,Warren County,New York,64567,NY,36113,974154,Warren County,2245411085,167428334,866.9580000000001,64.64399999999999,43.555105,-73.838139
2016,0500000US36117,36117,Wayne County,New York,90798,NY,36117,974156,Wayne County,1563903158,2018183253,603.826,779.225,43.458758,-77.063164
2016,0500000US36119,36119,Westchester County,New York,974542,NY,36119,974157,Westchester County,1115031350,179949077,430.51599999999996,69.479,41.152770000000004,-73.745912
2016,0500000US37001,37001,Alamance County,North Carolina,159688,NC,37001,1008531,Alamance County,1098038862,27933266,423.955,10.785,36.043954,-79.400573
2016,0500000US37019,37019,Brunswick County,North Carolina,126953,NC,37019,1026340,Brunswick County,2199317866,520213818,849.1610000000001,200.856,34.038754,-78.227765
2016,0500000US37021,37021,Buncombe County,North Carolina,256088,NC,37021,1008538,Buncombe County,1700784191,8968963,656.676,3.463,35.609371,-82.530426
2016,0500000US37023,37023,Burke County,North Carolina,88851,NC,37023,1008539,Burke County,1313431561,20607589,507.119,7.957000000000001,35.746182,-81.70618
2016,0500000US37025,37025,Cabarrus County,North Carolina,201590,NC,37025,1008540,Cabarrus County,936926639,7005082,361.749,2.705,35.388369,-80.55269399999999
2016,0500000US37027,37027,Caldwell County,North Carolina,81449,NC,37027,1008541,Caldwell County,1221349796,7115667,471.566,2.747,35.957915,-81.530002
2016,0500000US37031,37031,Carteret County,North Carolina,68890,NC,37031,1026337,Carteret County,1311157125,2160964137,506.241,834.3530000000001,34.858313,-76.526967
2016,0500000US37035,37035,Catawba County,North Carolina,156459,NC,37035,1008543,Catawba County,1032688076,38052773,398.723,14.692,35.66045,-81.212848
2016,0500000US37037,37037,Chatham County,North Carolina,72243,NC,37037,1008544,Chatham County,1767036794,71417554,682.257,27.574,35.704994,-79.25145400000001
2016,0500000US37045,37045,Cleveland County,North Carolina,97144,NC,37045,1008547,Cleveland County,1202562646,10201818,464.31199999999995,3.9389999999999996,35.33463,-81.557114
2016,0500000US37049,37049,Craven County,North Carolina,103445,NC,37049,1026123,Craven County,1836193050,168875961,708.9580000000001,65.203,35.118179,-77.082541
2016,0500000US37051,37051,Cumberland County,North Carolina,327127,NC,37051,1026124,Cumberland County,1689893433,15269777,652.472,5.896,35.050191999999996,-78.82871899999999
2016,0500000US37057,37057,Davidson County,North Carolina,164926,NC,37057,1008548,Davidson County,1431435906,37142820,552.681,14.341,35.795131,-80.207107
2016,0500000US37063,37063,Durham County,North Carolina,306212,NC,37063,1008550,Durham County,740762056,30708529,286.01,11.857000000000001,36.033822,-78.87812
2016,0500000US37067,37067,Forsyth County,North Carolina,371511,NC,37067,1008552,Forsyth County,1057167073,11709671,408.175,4.521,36.132466,-80.256961
2016,0500000US37071,37071,Gaston County,North Carolina,216965,NC,37071,1008554,Gaston County,922062221,20957604,356.01,8.092,35.293344,-81.177256
2016,0500000US37081,37081,Guilford County,North Carolina,521330,NC,37081,1008558,Guilford County,1672507324,30732171,645.759,11.866,36.079065,-79.78866500000001
2016,0500000US37085,37085,Harnett County,North Carolina,130881,NC,37085,1008560,Harnett County,1540982455,16387527,594.977,6.327000000000001,35.368635,-78.87161
2016,0500000US37089,37089,Henderson County,North Carolina,114209,NC,37089,1008562,Henderson County,966284831,5559438,373.085,2.147,35.336415,-82.479741
2016,0500000US37097,37097,Iredell County,North Carolina,172916,NC,37097,1008565,Iredell County,1487206095,59953033,574.214,23.148000000000003,35.806354999999996,-80.874539
2016,0500000US37101,37101,Johnston County,North Carolina,191450,NC,37101,1026327,Johnston County,2048950607,11395639,791.1039999999999,4.4,35.5134,-78.367311
2016,0500000US37109,37109,Lincoln County,North Carolina,81168,NC,37109,1008569,Lincoln County,771709959,23522687,297.959,9.082,35.488502000000004,-81.226975
2016,0500000US37119,37119,Mecklenburg County,North Carolina,1054835,NC,37119,1008570,Mecklenburg County,1355622646,58038574,523.409,22.409000000000002,35.246862,-80.833832
2016,0500000US37125,37125,Moore County,North Carolina,95776,NC,37125,1008573,Moore County,1807460825,20689517,697.865,7.9879999999999995,35.308271999999995,-79.492725
2016,0500000US37127,37127,Nash County,North Carolina,94005,NC,37127,1008574,Nash County,1399639558,6132521,540.404,2.3680000000000003,35.965945,-77.987555
2016,0500000US37129,37129,New Hanover County,North Carolina,223483,NC,37129,1026329,New Hanover County,496660826,353919000,191.762,136.649,34.177875,-77.869674
2016,0500000US37133,37133,Onslow County,North Carolina,187136,NC,37133,1026341,Onslow County,1975580950,370722552,762.7760000000001,143.137,34.763109,-77.49946899999999
2016,0500000US37135,37135,Orange County,North Carolina,141796,NC,37135,1008576,Orange County,1030776926,8970158,397.985,3.463,36.062529999999995,-79.11999499999999
2016,0500000US37147,37147,Pitt County,North Carolina,177220,NC,37147,1008578,Pitt County,1687873422,8114836,651.692,3.133,35.592965,-77.373138
2016,0500000US37151,37151,Randolph County,North Carolina,143416,NC,37151,1008580,Randolph County,2024583495,19823317,781.696,7.654,35.709915,-79.80621500000001
2016,0500000US37155,37155,Robeson County,North Carolina,133235,NC,37155,1026130,Robeson County,2457924449,5110085,949.01,1.973,34.63921,-79.100881
2016,0500000US37157,37157,Rockingham County,North Carolina,91393,NC,37157,1008582,Rockingham County,1464773685,18526383,565.552,7.153,36.381806,-79.782754
2016,0500000US37159,37159,Rowan County,North Carolina,139933,NC,37159,1008583,Rowan County,1324152127,31929858,511.25800000000004,12.328,35.641329,-80.521722
2016,0500000US37161,37161,Rutherford County,North Carolina,66421,NC,37161,1008584,Rutherford County,1460866914,4676879,564.044,1.806,35.402747,-81.91958199999999
2016,0500000US37171,37171,Surry County,North Carolina,72113,NC,37171,1008587,Surry County,1378305039,10715035,532.1669999999999,4.137,36.415416,-80.686463
2016,0500000US37179,37179,Union County,North Carolina,226606,NC,37179,1008590,Union County,1635942670,20601757,631.641,7.954,34.991817,-80.530435
2016,0500000US37183,37183,Wake County,North Carolina,1046791,NC,37183,1008592,Wake County,2163485080,56968106,835.326,21.996,35.789846000000004,-78.650624
2016,0500000US37191,37191,Wayne County,North Carolina,124150,NC,37191,1026128,Wayne County,1432263112,9863348,553.0,3.8080000000000003,35.35419,-78.00867
2016,0500000US37193,37193,Wilkes County,North Carolina,68740,NC,37193,1008595,Wilkes County,1953561144,6851576,754.2739999999999,2.645,36.208883,-81.166095
