,County,Latitude,Longitude,Plant Code,Zipcode
1975,Washington,43.096677,-73.460172,10853.0,12834
1976,Prowers,38.055000,-102.200400,502.0,81047
1977,Queens,40.697280,-73.799783,10125.0,11433
1978,Jackson,39.473500,-95.731550,1287.0,66436
1979,Hampden,42.2,-72.61,9864.0,1040
1980,Hampden,42.2086,-72.6014,1603.0,1040
1981,Hampden,42.1919,-72.6097,1604.0,1040
1982,Hampden,42.2119,-72.6036,1605.0,1040
1983,Hampden,42.2806,-72.6055,1606.0,1040
1984,Hampden,42.200592,-72.594432,1607.0,1040
1985,Lyon,39.164129,-119.180068,55988.0,89447
1986,Trinity,40.370000,-123.434700,10128.0,95526
1987,Dade,25.475600,-80.470000,665.0,33030
1988,Delaware,42.343542,-91.247100,8108.0,52237
1989,Hot Spring,,,55714.0,72105
1990,Boise,43.904085,-116.244193,54524.0,83629
1991,Terrebonne,29.580600,-90.722500,1439.0,70360
1992,Limestone,31.421900,-96.252500,298.0,75846
1993,Chambers,,,3460.0,77520
1994,Harris,,,3461.0,77502
1995,Harris,29.822201,-95.219429,3464.0,77049
1996,Harris,,,3465.0,77045
1997,Galveston,29.486667,-94.979444,3466.0,77518
1998,Harris,,,3468.0,77536
1999,Harris,29.941700,-95.530600,3469.0,77064
2000,Fort Bend,29.482800,-95.631100,3470.0,77481
2001,Harris,29.525833,-95.108055,3471.0,77598
2002,Matagorda,,,6251.0,77194
2003,Harris,29.694838,-95.040622,7325.0,77571
2004,Hunterdon,40.627823,-74.935979,54707.0,8809
2005,Park,44.980600,-108.842800,52127.0,82435
2006,Middlesex,,,9038.0,1749
2007,Stevens,37.175000,-101.345800,1289.0,67951
2008,Stevens,37.175000,-101.345800,7011.0,67951
2009,Grafton,,,10137.0,5001
2010,Lafayette,,,1443.0,70669
2011,Lafayette,,,1445.0,70669
2012,Suffolk,40.881400,-73.290600,50656.0,11731
2013,Wayne,42.357800,-83.057800,10232.0,48201
2014,McLeod,44.895741,-94.368433,1980.0,55350
2015,McLeod,44.888881,-94.349348,6358.0,55350
2016,Liberty,,,55407.0,77538
2017,Stevens,48.595300,-118.060300,3868.0,99141
2018,Riverside County,33.738839,-117.170369,55853.0,92585
2019,Dubuque,42.503100,-90.658611,1046.0,52001
2020,Allamakee,43.335900,-91.167500,1047.0,52151
2021,Clinton,41.808100,-90.233611,1048.0,52732
2022,Story,42.013319,-93.575416,1052.0,50010
2023,Linn,,,1058.0,52401
2024,Linn,42.101100,-91.778100,1060.0,52324
2025,Jackson,42.069987,-90.697657,1067.0,52060
2026,Marshall,42.048000,-92.863000,1068.0,50158
2027,Linn,,,1073.0,52401
2028,Marshall,42.047333,-92.859444,1077.0,50158
2029,Des Moines,40.741200,-91.116667,1104.0,52601
2030,Appanoose,40.747800,-92.873056,1105.0,52544
2031,Martin,43.672800,-94.707500,1888.0,56171
2032,Rock,43.528874,-96.364722,1889.0,56138
2033,Wapello,41.096100,-92.555833,6254.0,52501
2034,Poweshiek,41.752900,-92.748889,7137.0,50112
2035,Cerro Gordo,43.248100,-93.205000,7155.0,50401
2036,Linn,,,7595.0,52401
2037,nan,,,7706.0,52601
2038,Le Sueur,44.442100,-93.565000,8025.0,56069
2039,Cerro Gordo,,,8031.0,50401
2040,Aleutian Islands,,,54883.0,99692
2041,Bonneville,43.420221,-112.101852,790.0,83402
2042,Bonneville,43.491398,-112.045410,841.0,83402
2043,Bonneville,43.468398,-112.062602,843.0,83402
2044,Bonneville,43.552695,-112.050953,844.0,83402
2045,Bonneville,43.468679,-112.062499,7012.0,83402
2046,Lake & Peninsula Bor,59.899054,-154.698735,7183.0,99606
2047,Rapides,,,54095.0,71361
2048,Power,42.777800,-112.876400,809.0,83211
2049,Gooding,42.913786,-115.070986,810.0,83314
2050,Washington,,,811.0,97840
2051,Owyhee,42.944869,-115.977858,812.0,83604
2052,Valley,44.525600,-116.048300,813.0,83611
2053,Gooding,42.667010,-114.780120,814.0,83316
2054,Gooding,42.865783,-114.906172,815.0,83332
2055,Gooding,42.841608,-114.903611,816.0,83332
2056,Lemhi,45.183368,-113.885307,817.0,83467
2057,Jerome,42.597500,-114.403300,818.0,83301
2058,Ada,43.243500,-116.379100,819.0,83634
2059,Gooding,42.740542,-114.836722,820.0,83355
2060,Twin Falls,42.589200,-114.355300,821.0,83341
2061,Twin Falls,42.767422,-114.924692,822.0,83332
2062,Gooding,42.864267,-114.885542,823.0,83332
2063,Wallowa,45.243900,-116.700800,3013.0,97840
2064,Baker,44.971643,-116.835042,3014.0,97840
2065,Twin Falls,42.766397,-114.908236,7079.0,83332
2066,Cassia,42.526786,-114.036889,7190.0,83344
2067,Elmore,43.179176,-115.734315,7953.0,83647
2068,Norfolk,,,55427.0,2019
2069,Madison,38.831100,-90.011900,55759.0,62084
2070,LaSalle,,,55760.0,61634
2071,Cook,41.645000,-87.601100,55761.0,60419
2072,Vermillion,,,55762.0,61832
2073,Lee,41.738300,-89.382800,55763.0,61021
2074,Rock Island,41.536700,-90.376100,55764.0,61244
2075,Will County,,,55767.0,60441
2076,Cook,41.674200,-87.578600,55768.0,60633
2077,Lake,42.321111,-88.031944,55773.0,60030
2078,Grundy,41.303100,-88.402800,55774.0,60450
2079,McLean,40.458100,-88.456400,7556.0,61791
2080,Columbus,34.353300,-78.213700,54656.0,28456
2081,Imperial,32.673097,-115.392026,314.0,92231
2082,Imperial,32.968889,-115.534444,383.0,92227
2083,Imperial,32.705435,-115.030975,385.0,92250
2084,Imperial,32.705428,-115.126103,386.0,92250
2085,Imperial,32.705341,-115.219067,387.0,92250
2086,Imperial,32.736642,-114.713858,388.0,92283
2087,Imperial,32.802200,-115.540000,389.0,92243
2088,Imperial,32.711611,-114.942666,585.0,92250
2089,Imperial,32.699451,-115.282450,586.0,92231
2090,Riverside,33.675800,-116.171400,6060.0,92236
2091,Yuma,,,7478.0,85364
2092,Imperial,32.955300,-115.536400,7824.0,92227
2093,Winnebago,42.298938,-89.075925,50989.0,61103
2094,Buchanan,42.475300,-91.887222,1149.0,50644
2095,Jackson,39.091900,-94.326100,2132.0,64056
2096,Jackson,,,2134.0,64056
2097,Jackson,39.106700,-94.380400,2135.0,64056
2098,Jackson,,,2136.0,64056
2099,Clay,39.231534,-94.307979,2171.0,64072
2100,Wayne,,,7335.0,47374
2101,Madison,40.052900,-85.738900,7336.0,46011
2102,Niagra,,,50451.0,14150
2103,oswego,,,50450.0,13126
2104,Wyoming,42.654400,-78.077200,50449.0,14550
2105,Middlesex,,,54559.0,2149
2106,Martin,27.038900,-80.512500,50976.0,34956
2107,Herkimer,,,50459.0,13357
2108,Catteraugua,,,54076.0,14760
2109,Saratoga,43.250000,-73.812500,50458.0,12822
2110,Pike,38.520100,-87.266200,1043.0,47567
2111,Sullivan,39.069400,-87.510800,6213.0,47882
2112,Lawrence,,,7948.0,47421
2113,Jefferson,,,983.0,47300
2114,Middlesex,,,10522.0,1463
2115,Cass,,,55460.0,49120
2116,Marion,39.711319,-86.196867,990.0,46217
2117,Morgan,39.485170,-86.418300,991.0,46151
2118,Pike,38.528100,-87.252500,994.0,47567
2119,Marion,39.902556,-86.244050,7759.0,46268
2120,Warren,41.359491,-93.563268,1150.0,50125
2121,Will,,,55823.0,60421
2122,San Bernardino,35.765000,-117.383300,10684.0,93562
2123,San Gernadino,,,10685.0,93562
2124,San Mateo,37.455314,-122.172797,50537.0,94025
2125,Hancock,44.5738,-68.8046,50243.0,4416
2126,Kennebec,,,54085.0,4239
2127,Orange,30.217800,-93.742200,10425.0,77632
2128,Desota,,,54091.0,71052
2129,Elkhart,,,986.0,46500
2130,Dearborn,,,988.0,47000
2131,St Joseph,41.665000,-86.132200,989.0,46500
2132,Berrien,,,1753.0,49100
2133,Berrien,,,1754.0,49100
2134,Berrien,,,6000.0,49100
2135,Spencer,,,6166.0,47600
2136,Benton,34.835000,-89.202600,55451.0,38605
2137,Oklahoma,35.685600,-97.226400,55463.0,73054
2138,Sussex,,,594.0,19966
2139,Indiana,40.614400,-79.159400,10129.0,15705
2140,Val Verde,29.449827,-101.060110,6128.0,78840
2141,Starr,26.557500,-99.164200,6410.0,78545
2142,Isle of Wight,36.680300,-76.912800,52152.0,23851
2143,Essex,43.891437,-73.396998,54099.0,12883
2144,Richmond,33.328259,-81.953078,54358.0,30906
2145,Morehouse,,,54090.0,71221
2146,St Lawrence,44.296544,-75.36645,10116.0,13642
2147,Erie,,,10628.0,16533
2148,Hampden,42.163378,-72.827509,50166.0,1097
2149,Clinton,,,54089.0,17745
2150,Saratoga,,,54088.0,12822
2151,Dickinson,45.795600,-87.955600,50251.0,49870
2152,Polk,,,54013.0,37317
2153,Stearns,,,50252.0,56377
2154,Providence,,,55361.0,2876
2155,Carbon,45.206341,-109.165200,10138.0,59068
2156,Outagamie,44.282600,-88.253400,54098.0,54130
2157,Warren,32.529200,-90.774200,54100.0,39181
2158,Polk,27.765220,-81.938787,10004.0,33860
2159,Polk,27.833642,-82.051937,10434.0,33860
2160,Lawrence,34.735000,-87.310800,50245.0,35618
2161,Cass,33.255300,-94.069600,54097.0,75572
2162,Jefferson,,,10627.0,71611
2163,Georgetown,33.360185,-79.302573,54087.0,29440
2164,Dallas,32.426016,-86.870912,54096.0,36703
2165,Liberty,31.741629,-81.407856,54281.0,31323
2166,Merced,37.047800,-121.170800,10005.0,93635
2167,Franklin,44.503704,-70.220971,50047.0,4239
2168,Franklin,44.503431,-70.249137,50081.0,4239
2169,Andrscoggin,,,50082.0,4239
2170,Escambia,30.596600,-87.326400,50250.0,32533
2171,Halifax,36.476900,-77.641400,50254.0,27870
2172,Polk,,,10655.0,50309
2173,Lake,41.663765,-87.452325,10397.0,46312
2174,Allen,37.923076,-95.425572,1291.0,66749
2175,Calhoun,,,52151.0,29044
2176,Story,42.027500,-93.639400,54201.0,50011
2177,St James,30.038649,-90.828312,10198.0,70792
2178,Kern,35.643900,-118.482200,10139.0,93240
2179,Essex,,,1670.0,1938
2180,Lake,41.683600,-87.423300,10475.0,46312
2181,Broome,42.107192,-75.927782,55600.0,13905
2182,Adams,,,54094.0,39120
2183,Cuyahoga,,,10398.0,44127
2184,Suffolk,40.786900,-73.106400,51038.0,11779
2185,Jackson,,,54093.0,39563
2186,Lake,41.662778,-87.444444,10211.0,46312
2187,Lake,41.680000,-87.426389,10474.0,46312
2188,Will,,,52032.0,60433
2189,Jefferson,33.273835,-82.407813,54880.0,30833
2190,Warren,33.331900,-82.452200,55961.0,30833
2191,Twin Falls,42.629637,-114.661620,10049.0,83316
2192,Jackson,,,55490.0,45692
2193,Jackson,42.294700,-84.384000,10722.0,49201
2194,La Crosse,,,55444.0,45640
2195,Philadelphia,,,54288.0,19127
2196,Jackson,,,7577.0,0
2197,Cape Girardeau,37.384700,-89.660600,2137.0,63755
2198,Duval,30.430800,-81.550800,207.0,32226
2199,Duval,30.364818,-81.625967,666.0,32206
2200,Duval,30.417200,-81.552500,667.0,32226
2201,Duval,30.316389,-81.648888,668.0,32207
2202,Duval,30.335600,-81.463900,7705.0,32225
2203,Duval,30.320600,-81.948600,7846.0,32234
2204,City of Hopewell,,,10377.0,23860
2205,Santa Clara,,,54561.0,95050
2206,Rock Island,,,54904.0,61265
2207,Chautauqua,42.093300,-79.247800,2682.0,14702
2208,Waseca,44.112200,-93.694400,1982.0,56048
2209,Dubois,38.400400,-86.914600,6225.0,47547
2210,Maricopa,,,54838.0,85224
2211,Iberia,,,10736.0,70544
2212,Nassau,30.681823,-81.455413,10202.0,32034
2213,Duval,30.364444,-81.629722,54430.0,32206
2214,Wabash,,,10022.0,46992
2215,Warren,41.0006,-75.0314,6522.0,7825
2216,Ocean,,,7138.0,87310
2217,Hodgeman,38.080332,-99.893587,1292.0,67854
2218,Brevard,,,52003.0,32952
2219,Weld,,,54596.0,80534
2220,Dubuque,42.573400,-90.692600,54414.0,52001
2221,Stanton,37.575700,-101.625000,6579.0,67855
2222,Rock Island,41.524315,-90.436590,10039.0,61244
2223,NOT IN FILE,,,7493.0,99612
2224,Merced,,,52198.0,95388
2225,Sedgwick,40.968100,-102.249200,504.0,80737
2226,Coffey,,,7973.0,66839
2227,Clark,40.422500,-91.720600,2138.0,63445
2228,Honolulu,21.302106,-158.096318,54646.0,96707
2229,Wyandotte,39.086700,-94.651389,1294.0,66105
2230,Wyandotte,39.149200,-94.638100,1295.0,66104
2231,Wyandotte,39.168100,-94.697500,6064.0,66104
2232,Linn,38.348100,-94.645600,1241.0,66040
2233,Jackson,39.105278,-94.569722,2078.0,64106
2234,Jackson,39.130600,-94.477800,2079.0,64120
2235,Henry,38.311400,-93.934800,2080.0,64735
2236,Jackson,39.122800,-94.560600,2081.0,64120
2237,Platte,39.447200,-94.980000,6065.0,64098
2238,Miami,38.532161,-94.902633,7928.0,66071
2239,Johnson,38.787500,-94.986100,7929.0,66021
2240,Cabarrus,,,10626.0,28081
2241,Rowan,,,52178.0,28159
2242,King,47.661111,-122.446389,50329.0,98199
2243,Sedgwick,37.790300,-97.521667,1240.0,67030
2244,Sedgwick,37.596700,-97.413611,1242.0,67215
2245,Labette,37.305556,-95.110278,1243.0,67357
2246,Sedgwick,,,1245.0,67201
2247,Queens,40.759167,-73.946111,2500.0,11101
2248,Honolulu,,,54405.0,96734
2249,San Bernardino,35.006940,-117.555768,10439.0,93516
2250,San Bernardino,35.012166,-117.555672,10440.0,93516
2251,San Bernardino,35.019480,-117.555530,10441.0,93516
2252,San Bernardino,35.020981,-117.566079,10442.0,93516
2253,San Bernardino,35.014836,-117.565903,10443.0,93516
2254,Chatam,,,54999.0,31402
2255,Pipestone,44.011900,-96.112500,55809.0,56164
2256,Iberville,30.321700,-91.234700,55419.0,70765
2257,Outagamie,44.276199,-88.265445,4118.0,54130
2258,Outagamie,,,4119.0,54130
2259,Outagamie,44.277200,-88.267800,4120.0,54130
2260,Outagamie,44.277200,-88.267800,4121.0,54130
2261,Outagamie,44.316400,-88.314700,4122.0,54130
2262,Outagamie,,,4201.0,54130
2263,Outagamie,,,7793.0,54130
2264,Outagamie,44.274582,-88.319074,7822.0,54130
2265,Keya Paha,42.825556,-93.776944,7771.0,68778
2266,Tulare,36.327500,-119.294700,10042.0,93291
2267,Riley,,,54811.0,66506
2268,Tulare,36.415600,-119.006900,54343.0,93244
2269,Weld,40.440600,-104.686300,50709.0,80631
2270,Knott,,,55289.0,41722
2271,Alameda,37.734100,-121.651600,50712.0,94550
2272,Kendall,,,55873.0,60545
2273,Dunklin,36.243100,-90.049500,2139.0,63857
2274,Kent,42.949575,-85.693209,50860.0,49503
2275,Garrard,,,1354.0,40300
2276,Mercer,,,1355.0,40300
2277,Carroll,,,1356.0,41000
2278,Muhlenberg,,,1357.0,42300
2279,Fayette,,,1358.0,40500
2280,Mercer,,,1359.0,40300
2281,Bell,,,1360.0,40900
2282,Woodford,,,1361.0,40400
2283,Clark,,,55266.0,40391
2284,Goodhue,44.268900,-92.971400,1983.0,55946
2285,Kern,35.516470,-119.040128,50494.0,93308
2286,Kern,35.451500,-118.984900,10496.0,93380
2287,Ketchikan Gateway,55.613892,-131.354170,70.0,99901
2288,Ketchikan Gateway,55.344641,-131.633425,84.0,99901
2289,Ketchikan Gateway,55.363300,-131.677800,85.0,99901
2290,Ketchikan Gateway,55.379750,-131.470269,6580.0,99901
2291,Ketchikan Gateway,55.381402,-131.517758,6581.0,99901
2292,Monroe,24.579167,-81.685000,164.0,33041
2293,Monroe,24.579167,-81.685000,6582.0,33041
2294,Monroe,24.563333,-81.734200,6584.0,33041
2295,nan,,,50934.0,33040
2296,Brunswick,,,55696.0,23868
2297,Lackawanna,41.436900,-75.589700,54934.0,18512
2298,Kimball,41.235000,-103.659700,2248.0,69145
2299,Deleware,,,50410.0,19013
2300,Gloucester,,,10045.0,8096
2301,Lake,,,55695.0,60085
2302,Cape Girardeau,,,55448.0,63785
2303,Jackson,42.248800,-84.376700,55270.0,49203
2304,Kendall,,,55277.0,60450
2305,Pittsburg,,,55421.0,74553
2306,Houston,,,55730.0,36319
2307,Jackson,,,55653.0,72112
2308,Tift,,,55674.0,31794
2309,Kingfisher,35.857500,-97.927700,2986.0,73750
2310,Kingman,37.383110,-98.070364,1296.0,67068
2311,Fresno,,,7907.0,93725
2312,Fresno,36.539700,-119.579400,10405.0,93631
2313,Camden,30.791700,-81.533300,54239.0,31547
2314,New Haven,41.3686,-73.0856,54385.0,6483
2315,Queens,40.641700,-73.777800,54114.0,11430
2316,Pittsburg,34.683100,-95.934900,55501.0,74553
2317,Gooding,42.945664,-114.795698,10781.0,83330
2318,Cook,,,10376.0,60164
2319,Osceola,,,672.0,34742
2320,Osceola,28.276400,-81.533000,7238.0,33848
2321,Cook,,,10498.0,60659
2322,Allen,37.943611,-95.152222,10499.0,66755
2323,Pulaski,,,55221.0,72183
2324,Klickitat,45.801549,-120.167176,7832.0,99356
2325,Will,,,5756.0,60436
2326,Bergen,,,50693.0,7495
2327,Kodiak Island,57.686100,-152.895000,71.0,99615
2328,Kodiak Island,57.789683,-152.396750,6281.0,99615
2329,Kodiak Island,57.791100,-152.405800,6282.0,99660
2330,Kodiak Island,,,7723.0,10708
2331,Alger,46.409400,-86.644300,54867.0,49862
2332,Cook,41.821537,-87.750434,10732.0,60804
2333,Northwest Arctic,66.837778,-162.556944,6304.0,99752
2334,Lycomine,,,10731.0,17752
2335,Macon,,,55758.0,62522
2336,Sawyer,,,10453.0,54843
2337,Vernon,43.590300,-90.639400,4124.0,54639
2338,Otero,37.984400,-103.543600,506.0,81050
2339,Macon,40.012200,-92.507500,2140.0,63549
2340,Black Hawk,42.319400,-92.196700,1156.0,50651
2341,Laek,,,54423.0,32784
2342,Rush,38.532200,-98.310300,1297.0,67548
2343,Essex,43.849029,-73.420701,10752.0,12883
2344,Essex,43.843869,-73.431207,10753.0,12883
2345,Windam,,,55149.0,6241
2346,Palm beach,,,55416.0,33461
2347,Blue Earth,44.106888,-94.219697,1985.0,56055
2348,Rutherford,35.425910,-82.184005,2773.0,28746
2349,Winnebago,43.417200,-93.532200,1154.0,50450
2350,Dickinson,43.430100,-95.315300,1153.0,51347
2351,Palm Beach,26.612767,-80.067700,673.0,33460
2352,Jackson,43.680278,-95.172500,7415.0,56150
2353,Polk,28.079700,-81.922800,675.0,33801
2354,Polk,28.080100,-81.922900,676.0,33801
2355,Polk,28.027400,-82.016400,7997.0,33811
2356,Kearny,37.941400,-101.263900,7393.0,67860
2357,Prowers,38.092100,-102.614800,508.0,81052
2358,Decatur,40.622000,-93.932600,1155.0,50140
2359,Davis,40.987200,-111.898300,50942.0,84025
2360,Lancaster,40.071100,-76.643600,50859.0,17502
2361,Fillmore,43.720026,-91.977738,1987.0,55949
2362,Ingham,,,1831.0,48900
2363,Eaton,,,1832.0,48900
2364,Pawnee,38.179700,-99.112500,1298.0,67550
2365,Pawnee,38.179722,-99.112500,1299.0,67550
2366,Herkimer,43.040335,-74.850621,51034.0,13365
2367,Bannock,,,54753.0,83204
2368,Bent,38.064700,-103.215900,507.0,81054
2369,Lamar,,,55097.0,75460
2370,Cattaraugus,,,10403.0,14731
2371,Cedar,42.430539,-97.090814,2249.0,68745
2372,York,,,50914.0,4073
2373,Pocahontas,42.848600,-94.850600,1157.0,50554
2374,Union,,,55469.0,7036
2375,Los Angeles,33.943965,-118.404250,10048.0,90045
2376,Imperial,33.177900,-115.565000,10631.0,92233
2377,Warren,,,2921.0,43000
2378,Lebanon,,,10557.0,17042
2379,Rockland,41.077200,-74.018100,10521.0,10965
2380,Lee,26.631549,-81.760656,52010.0,33905
2381,El Paso,,,55637.0,79912
2382,Erie,,,52200.0,14031
2383,Taylor,40.880000,-94.558900,1158.0,50851
2384,Hamblen,,,10321.0,37778
2385,Lee,,,55663.0,38866
2386,Washington,33.092239,-82.979992,55332.0,31082
2387,Sussex,,,600.0,19958
2388,Riverside,33.922800,-116.542200,54454.0,92258
2389,Lincoln,44.273300,-96.072800,54794.0,56178
2390,Culberson,31.733300,-104.750000,54966.0,79847
2391,Lewis,46.466100,-122.109700,7427.0,98377
2392,Cook,,,50342.0,60615
2393,Androscoggin,,,54202.0,4240
2394,San Patricio,27.889290,-97.258417,55086.0,78359
2395,Allen,,,55635.0,45801
2396,Kauai,,,10073.0,96766
2397,Lincoln,39.037190,-98.152993,1300.0,67455
2398,Lancaster,40.807880,-96.710667,2250.0,68508
2399,Lancaster,40.731600,-96.736400,6373.0,68523
2400,Lancaster,,,7887.0,nan
2401,Lancaster,40.904400,-96.623100,7965.0,68517
2402,Colwitz,,,55634.0,98632
2403,Montgomery,,,55506.0,19464
2404,Garvin,,,2990.0,73052
2405,Harris,29.724750,-95.176479,55047.0,77506
2406,Meeker,45.115000,-94.528100,1989.0,55355
2407,Kern,35.483700,-119.029800,54768.0,93308
2408,Cook,41.720860,-87.692000,10400.0,60805
2409,Pulaski,34.695300,-92.151900,10050.0,72206
2410,Blaine,43.425228,-114.025597,54386.0,83320
2411,Glynn,31.285000,-81.560000,55800.0,31520
2412,Lubbock,,,55577.0,79401
2413,Chatham,35.618400,-79.091200,10051.0,27559
2414,Union,34.779200,-81.456100,3275.0,29364
2415,Niagra,,,54041.0,14094
2416,Cook,,,10399.0,60617
2417,Gloucester,39.7928,-75.406667,10043.0,8085
2418,Cache,41.725833,-111.843300,4251.0,84321
2419,Cache,41.743728,-111.783169,7034.0,84321
2420,Morris,,,54971.0,75668
2421,Cass,40.758858,-86.360289,1032.0,46947
2422,El Paso,31.902200,-106.580600,55536.0,79912
2423,San Bernardino,34.050391,-117.248417,10206.0,92350
2424,Niagara,,,55531.0,14094
2425,Cowlitz,46.103887,-122.918429,54562.0,98632
2426,Pike,,,55329.0,39629
2427,Rio Arriba,36.592775,-106.732130,7593.0,87575
2428,Rio Arriba,36.239886,-106.423043,7789.0,87510
2429,Inyo,37.142795,-118.324075,391.0,93513
2430,Los Angeles,34.587237,-118.656638,392.0,91384
2431,Inyo,37.437921,-118.556988,393.0,93514
2432,Inyo,36.443421,-118.043890,394.0,93545
2433,Los Angeles,34.318248,-118.494449,396.0,91342
2434,Los Angeles,34.103931,-118.413377,397.0,90210
2435,Inyo,36.109722,-117.956667,398.0,93549
2436,Los Angeles,33.785600,-118.264400,399.0,90744
2437,Los Angeles,33.764741,-118.099130,400.0,90803
2438,Mono,37.510000,-118.569167,401.0,93514
2439,Inyo,37.414160,-118.523889,402.0,93514
2440,Los Angeles,34.260527,-118.385531,403.0,91342
2441,Los Angeles,,,404.0,90291
2442,Mono,37.546036,-118.590001,407.0,93514
2443,Los Angeles,34.244991,-118.391327,408.0,91352
2444,Los Angeles,,,6479.0,91350
2445,Los Angeles,,,6480.0,91350
2446,Millard,39.509731,-112.580180,6481.0,84624
2447,Washtenaw,,,52018.0,48107
2448,Los Angeles,34.463896,-118.593991,10478.0,91350
2449,Los Angeles,34.056400,-118.243600,10623.0,90012
2450,Los Angeles,34.326242,-118.444770,10884.0,91342
2451,Los Angeles,33.994900,-118.153800,10090.0,90040
2452,Los Angeles,33.768300,-118.283600,10091.0,90745
2453,Los Angeles,34.040800,-117.821700,10471.0,91789
2454,Los Angeles,34.023300,-118.024100,10472.0,90601
2455,Los Angeles,33.792778,-118.350000,10473.0,92704
2456,Lincoln,32.525600,-92.649700,54240.0,71272
2457,Humbolt,,,10074.0,95564
2458,Alpena,45.062836,-83.423336,10149.0,49707
2459,Plaquemines,29.359145,-89.537264,1401.0,70041
2460,St Charles,30.005067,-90.461694,1402.0,70068
2461,Jefferson,29.947200,-90.145800,1403.0,70094
2462,Ouachita,32.704700,-92.079200,1404.0,71280
2463,Ouachita,32.523300,-92.179400,1448.0,71201
2464,St Charles,,,4270.0,70066
2465,Lafourche,29.799167,-90.809722,6706.0,70301
2466,St Charles,,,8056.0,70066
2467,Jefferson,,,1363.0,40200
2468,Jefferson,,,1364.0,40300
2469,Jefferson,,,1365.0,40200
2470,Jefferson,,,1366.0,40200
2471,Jefferson,,,1367.0,40200
2472,Jefferson,,,1368.0,40200
2473,Trimble,38.584700,-85.411700,6071.0,40006
2474,nan,,,7894.0,nan
2475,Pointe Coupee,30.673900,-91.355600,1464.0,70749
2476,Pointe Coupee,30.726100,-91.369200,6055.0,70760
2477,Los Angeles,,,10251.0,90013
2478,Middlesex,42.639944,-71.322841,10802.0,1851
2479,Kent,,,1837.0,49311
2480,Travis,30.293424,-97.784408,3594.0,78703
