Year,Utility,Net Generation MWh,Plant State,Primary Mover
2015,Lansing Board of Water and Light,0.0,,FC
2015,Lansing Board of Water and Light,0.0,,CP
2015,Wyandotte Municipal Serv Comm,0.0,,HY
2015,Wyandotte Municipal Serv Comm,0.0,,CA
2015,Wyandotte Municipal Serv Comm,0.0,,CT
2015,Wyandotte Municipal Serv Comm,0.9982471246694139,,ST
2015,Wyandotte Municipal Serv Comm,0.0,,GT
2015,Wyandotte Municipal Serv Comm,0.001752875330586137,,IC
2015,Wyandotte Municipal Serv Comm,0.0,,CS
2015,Wyandotte Municipal Serv Comm,0.0,,PV
2015,Wyandotte Municipal Serv Comm,0.0,,PS
2015,Wyandotte Municipal Serv Comm,0.0,,WT
2015,Wyandotte Municipal Serv Comm,0.0,,OT
2015,Wyandotte Municipal Serv Comm,0.0,,BT
2015,Wyandotte Municipal Serv Comm,0.0,,FC
2015,Wyandotte Municipal Serv Comm,0.0,,CP
2015,Otter Tail Power Co,0.0011636688368671401,,HY
2015,Otter Tail Power Co,0.0,,CA
2015,Otter Tail Power Co,0.0,,CT
2015,Otter Tail Power Co,0.8822268131853607,,ST
2015,Otter Tail Power Co,0.004246100093516217,,GT
2015,Otter Tail Power Co,5.223047361328307e-06,,IC
2015,Otter Tail Power Co,0.0,,CS
2015,Otter Tail Power Co,0.0,,PV
2015,Otter Tail Power Co,0.0,,PS
2015,Otter Tail Power Co,0.11235819483689455,,WT
2015,Otter Tail Power Co,0.0,,OT
2015,Otter Tail Power Co,0.0,,BT
2015,Otter Tail Power Co,0.0,,FC
2015,Otter Tail Power Co,0.0,,CP
2015,Hutchinson Utilities Comm,0.0,,HY
2015,Hutchinson Utilities Comm,0.0,,CA
2015,Hutchinson Utilities Comm,0.42002502010544185,,CT
2015,Hutchinson Utilities Comm,0.0,,ST
2015,Hutchinson Utilities Comm,0.00562952372442141,,GT
2015,Hutchinson Utilities Comm,0.21785363238316505,,IC
2015,Hutchinson Utilities Comm,0.3564918237869717,,CS
2015,Hutchinson Utilities Comm,0.0,,PV
2015,Hutchinson Utilities Comm,0.0,,PS
2015,Hutchinson Utilities Comm,0.0,,WT
2015,Hutchinson Utilities Comm,0.0,,OT
2015,Hutchinson Utilities Comm,0.0,,BT
2015,Hutchinson Utilities Comm,0.0,,FC
2015,Hutchinson Utilities Comm,0.0,,CP
2015,Rochester Public Utilities,0.2681495863582644,,HY
2015,Rochester Public Utilities,0.0,,CA
2015,Rochester Public Utilities,0.0,,CT
2015,Rochester Public Utilities,0.0,,ST
2015,Rochester Public Utilities,0.7314283302380551,,GT
2015,Rochester Public Utilities,0.0004220834036805673,,IC
2015,Rochester Public Utilities,0.0,,CS
2015,Rochester Public Utilities,0.0,,PV
2015,Rochester Public Utilities,0.0,,PS
2015,Rochester Public Utilities,0.0,,WT
2015,Rochester Public Utilities,0.0,,OT
2015,Rochester Public Utilities,0.0,,BT
2015,Rochester Public Utilities,0.0,,FC
2015,Rochester Public Utilities,0.0,,CP
2015,Redwood Falls Public Util Comm,0.7088741977512908,,HY
2015,Redwood Falls Public Util Comm,0.0,,CA
2015,Redwood Falls Public Util Comm,0.0,,CT
2015,Redwood Falls Public Util Comm,0.0,,ST
2015,Redwood Falls Public Util Comm,0.0,,GT
2015,Redwood Falls Public Util Comm,0.2911258022487091,,IC
2015,Redwood Falls Public Util Comm,0.0,,CS
2015,Redwood Falls Public Util Comm,0.0,,PV
2015,Redwood Falls Public Util Comm,0.0,,PS
2015,Redwood Falls Public Util Comm,0.0,,WT
2015,Redwood Falls Public Util Comm,0.0,,OT
2015,Redwood Falls Public Util Comm,0.0,,BT
2015,Redwood Falls Public Util Comm,0.0,,FC
2015,Redwood Falls Public Util Comm,0.0,,CP
2015,Willmar Municipal Utilities,0.0,,HY
2015,Willmar Municipal Utilities,0.0,,CA
2015,Willmar Municipal Utilities,0.0,,CT
2015,Willmar Municipal Utilities,0.7359906604402935,,ST
2015,Willmar Municipal Utilities,0.0,,GT
2015,Willmar Municipal Utilities,0.0036357571714476316,,IC
2015,Willmar Municipal Utilities,0.0,,CS
2015,Willmar Municipal Utilities,0.0,,PV
2015,Willmar Municipal Utilities,0.0,,PS
2015,Willmar Municipal Utilities,0.26037358238825886,,WT
2015,Willmar Municipal Utilities,0.0,,OT
2015,Willmar Municipal Utilities,0.0,,BT
2015,Willmar Municipal Utilities,0.0,,FC
2015,Willmar Municipal Utilities,0.0,,CP
2015,Mississippi Power Co,0.0,,HY
2015,Mississippi Power Co,0.0,,CA
2015,Mississippi Power Co,0.6049413747928422,,CT
2015,Mississippi Power Co,0.31058705720120156,,ST
2015,Mississippi Power Co,0.0844715680059564,,GT
2015,Mississippi Power Co,0.0,,IC
2015,Mississippi Power Co,0.0,,CS
2015,Mississippi Power Co,0.0,,PV
2015,Mississippi Power Co,0.0,,PS
2015,Mississippi Power Co,0.0,,WT
2015,Mississippi Power Co,0.0,,OT
2015,Mississippi Power Co,0.0,,BT
2015,Mississippi Power Co,0.0,,FC
2015,Mississippi Power Co,0.0,,CP
2015,Entergy Mississippi Inc,0.0,,HY
2015,Entergy Mississippi Inc,0.0,,CA
2015,Entergy Mississippi Inc,0.855960080299267,,CT
2015,Entergy Mississippi Inc,0.14402043610090784,,ST
2015,Entergy Mississippi Inc,1.9483599825152577e-05,,GT
2015,Entergy Mississippi Inc,0.0,,IC
2015,Entergy Mississippi Inc,0.0,,CS
2015,Entergy Mississippi Inc,0.0,,PV
2015,Entergy Mississippi Inc,0.0,,PS
2015,Entergy Mississippi Inc,0.0,,WT
2015,Entergy Mississippi Inc,0.0,,OT
2015,Entergy Mississippi Inc,0.0,,BT
2015,Entergy Mississippi Inc,0.0,,FC
2015,Entergy Mississippi Inc,0.0,,CP
2015,Greenwood Utilities Comm,0.0,,HY
2015,Greenwood Utilities Comm,0.0,,CA
2015,Greenwood Utilities Comm,0.0,,CT
2015,Greenwood Utilities Comm,0.5547765738970328,,ST
2015,Greenwood Utilities Comm,0.0,,GT
2015,Greenwood Utilities Comm,0.4452234261029672,,IC
2015,Greenwood Utilities Comm,0.0,,CS
2015,Greenwood Utilities Comm,0.0,,PV
2015,Greenwood Utilities Comm,0.0,,PS
2015,Greenwood Utilities Comm,0.0,,WT
2015,Greenwood Utilities Comm,0.0,,OT
2015,Greenwood Utilities Comm,0.0,,BT
2015,Greenwood Utilities Comm,0.0,,FC
2015,Greenwood Utilities Comm,0.0,,CP
2015,South Mississippi El Pwr Assn,0.0,,HY
2015,South Mississippi El Pwr Assn,0.0,,CA
2015,South Mississippi El Pwr Assn,0.8486077945129393,,CT
2015,South Mississippi El Pwr Assn,0.06859639950442695,,ST
2015,South Mississippi El Pwr Assn,0.08279580598263364,,GT
2015,South Mississippi El Pwr Assn,0.0,,IC
2015,South Mississippi El Pwr Assn,0.0,,CS
2015,South Mississippi El Pwr Assn,0.0,,PV
2015,South Mississippi El Pwr Assn,0.0,,PS
2015,South Mississippi El Pwr Assn,0.0,,WT
2015,South Mississippi El Pwr Assn,0.0,,OT
2015,South Mississippi El Pwr Assn,0.0,,BT
2015,South Mississippi El Pwr Assn,0.0,,FC
2015,South Mississippi El Pwr Assn,0.0,,CP
2015,KCP&L Greater Missouri Operations Co,0.0,,HY
2015,KCP&L Greater Missouri Operations Co,0.0,,CA
2015,KCP&L Greater Missouri Operations Co,0.0,,CT
2015,KCP&L Greater Missouri Operations Co,0.9762039871894432,,ST
2015,KCP&L Greater Missouri Operations Co,0.0183969216989418,,GT
2015,KCP&L Greater Missouri Operations Co,0.005399091111614893,,IC
2015,KCP&L Greater Missouri Operations Co,0.0,,CS
2015,KCP&L Greater Missouri Operations Co,0.0,,PV
2015,KCP&L Greater Missouri Operations Co,0.0,,PS
2015,KCP&L Greater Missouri Operations Co,0.0,,WT
2015,KCP&L Greater Missouri Operations Co,0.0,,OT
2015,KCP&L Greater Missouri Operations Co,0.0,,BT
2015,KCP&L Greater Missouri Operations Co,0.0,,FC
2015,KCP&L Greater Missouri Operations Co,0.0,,CP
2015,Chillicothe Municipal Utils,0.0,,HY
2015,Chillicothe Municipal Utils,0.0,,CA
2015,Chillicothe Municipal Utils,0.0,,CT
2015,Chillicothe Municipal Utils,0.0,,ST
2015,Chillicothe Municipal Utils,0.8055555555555556,,GT
2015,Chillicothe Municipal Utils,0.19444444444444445,,IC
2015,Chillicothe Municipal Utils,0.0,,CS
2015,Chillicothe Municipal Utils,0.0,,PV
2015,Chillicothe Municipal Utils,0.0,,PS
2015,Chillicothe Municipal Utils,0.0,,WT
2015,Chillicothe Municipal Utils,0.0,,OT
2015,Chillicothe Municipal Utils,0.0,,BT
2015,Chillicothe Municipal Utils,0.0,,FC
2015,Chillicothe Municipal Utils,0.0,,CP
2015,"Associated Electric Coop, Inc",0.0,,HY
2015,"Associated Electric Coop, Inc",0.0,,CA
2015,"Associated Electric Coop, Inc",0.15346802220871492,,CT
2015,"Associated Electric Coop, Inc",0.8149718954043089,,ST
2015,"Associated Electric Coop, Inc",0.005423227107488077,,GT
2015,"Associated Electric Coop, Inc",0.0,,IC
2015,"Associated Electric Coop, Inc",0.02613685527948797,,CS
2015,"Associated Electric Coop, Inc",0.0,,PV
2015,"Associated Electric Coop, Inc",0.0,,PS
2015,"Associated Electric Coop, Inc",0.0,,WT
2015,"Associated Electric Coop, Inc",0.0,,OT
2015,"Associated Electric Coop, Inc",0.0,,BT
2015,"Associated Electric Coop, Inc",0.0,,FC
2015,"Associated Electric Coop, Inc",0.0,,CP
2015,Montana-Dakota Utilities Co,0.0,,HY
2015,Montana-Dakota Utilities Co,0.0,,CA
2015,Montana-Dakota Utilities Co,0.0,,CT
2015,Montana-Dakota Utilities Co,0.8269846384580111,,ST
2015,Montana-Dakota Utilities Co,0.003115308786565441,,GT
2015,Montana-Dakota Utilities Co,1.0866092733050021e-05,,IC
2015,Montana-Dakota Utilities Co,0.0,,CS
2015,Montana-Dakota Utilities Co,0.0,,PV
2015,Montana-Dakota Utilities Co,0.0,,PS
2015,Montana-Dakota Utilities Co,0.16988918666269048,,WT
2015,Montana-Dakota Utilities Co,0.0,,OT
2015,Montana-Dakota Utilities Co,0.0,,BT
2015,Montana-Dakota Utilities Co,0.0,,FC
2015,Montana-Dakota Utilities Co,0.0,,CP
2015,Nebraska Public Power District,0.008038844565772028,,HY
2015,Nebraska Public Power District,0.004157605375468472,,CA
2015,Nebraska Public Power District,0.006592296087376542,,CT
2015,Nebraska Public Power District,0.9696835715783639,,ST
2015,Nebraska Public Power District,0.00025606149190803967,,GT
2015,Nebraska Public Power District,5.851496615814434e-07,,IC
2015,Nebraska Public Power District,0.0,,CS
2015,Nebraska Public Power District,0.0,,PV
2015,Nebraska Public Power District,0.0,,PS
2015,Nebraska Public Power District,0.011271035751449446,,WT
2015,Nebraska Public Power District,0.0,,OT
2015,Nebraska Public Power District,0.0,,BT
2015,Nebraska Public Power District,0.0,,FC
2015,Nebraska Public Power District,0.0,,CP
2015,Lincoln Electric System,0.0,,HY
2015,Lincoln Electric System,0.0,,CA
2015,Lincoln Electric System,0.23310607579707238,,CT
2015,Lincoln Electric System,0.0,,ST
2015,Lincoln Electric System,0.6927557103013289,,GT
2015,Lincoln Electric System,0.05262774121807609,,IC
2015,Lincoln Electric System,0.0,,CS
2015,Lincoln Electric System,0.0,,PV
2015,Lincoln Electric System,0.0,,PS
2015,Lincoln Electric System,0.021510472683522613,,WT
2015,Lincoln Electric System,0.0,,OT
2015,Lincoln Electric System,0.0,,BT
2015,Lincoln Electric System,0.0,,FC
2015,Lincoln Electric System,0.0,,CP
2015,Omaha Public Power District,0.0,,HY
2015,Omaha Public Power District,0.0,,CA
2015,Omaha Public Power District,0.0,,CT
2015,Omaha Public Power District,0.9936279465809922,,ST
2015,Omaha Public Power District,0.003187942501306345,,GT
2015,Omaha Public Power District,0.0031841109177015237,,IC
2015,Omaha Public Power District,0.0,,CS
2015,Omaha Public Power District,0.0,,PV
2015,Omaha Public Power District,0.0,,PS
2015,Omaha Public Power District,0.0,,WT
2015,Omaha Public Power District,0.0,,OT
2015,Omaha Public Power District,0.0,,BT
2015,Omaha Public Power District,0.0,,FC
2015,Omaha Public Power District,0.0,,CP
2015,Nevada Power Co,0.0,,HY
2015,Nevada Power Co,0.0,,CA
2015,Nevada Power Co,0.9355517817799869,,CT
2015,Nevada Power Co,0.03368845708770463,,ST
2015,Nevada Power Co,0.03058428280805083,,GT
2015,Nevada Power Co,0.0,,IC
2015,Nevada Power Co,0.0,,CS
2015,Nevada Power Co,0.0001754783242576957,,PV
2015,Nevada Power Co,0.0,,PS
2015,Nevada Power Co,0.0,,WT
2015,Nevada Power Co,0.0,,OT
2015,Nevada Power Co,0.0,,BT
2015,Nevada Power Co,0.0,,FC
2015,Nevada Power Co,0.0,,CP
2015,Sierra Pacific Power Co,0.0,,HY
2015,Sierra Pacific Power Co,0.0,,CA
2015,Sierra Pacific Power Co,0.5243024628598314,,CT
2015,Sierra Pacific Power Co,0.46456198630947837,,ST
2015,Sierra Pacific Power Co,0.011135550830690193,,GT
2015,Sierra Pacific Power Co,0.0,,IC
2015,Sierra Pacific Power Co,0.0,,CS
2015,Sierra Pacific Power Co,0.0,,PV
2015,Sierra Pacific Power Co,0.0,,PS
2015,Sierra Pacific Power Co,0.0,,WT
2015,Sierra Pacific Power Co,0.0,,OT
2015,Sierra Pacific Power Co,0.0,,BT
2015,Sierra Pacific Power Co,0.0,,FC
2015,Sierra Pacific Power Co,0.0,,CP
2015,Public Service Co of NH,0.185616972064636,,HY
2015,Public Service Co of NH,0.0,,CA
2015,Public Service Co of NH,0.0,,CT
2015,Public Service Co of NH,0.8135368222862361,,ST
2015,Public Service Co of NH,0.0008462056491278793,,GT
2015,Public Service Co of NH,0.0,,IC
2015,Public Service Co of NH,0.0,,CS
2015,Public Service Co of NH,0.0,,PV
2015,Public Service Co of NH,0.0,,PS
2015,Public Service Co of NH,0.0,,WT
2015,Public Service Co of NH,0.0,,OT
2015,Public Service Co of NH,0.0,,BT
2015,Public Service Co of NH,0.0,,FC
2015,Public Service Co of NH,0.0,,CP
2015,RC Cape May Holdings LLC,0.0,,HY
2015,RC Cape May Holdings LLC,0.0,,CA
2015,RC Cape May Holdings LLC,0.0,,CT
2015,RC Cape May Holdings LLC,0.9995198968464082,,ST
2015,RC Cape May Holdings LLC,0.0,,GT
2015,RC Cape May Holdings LLC,0.00048010315359185745,,IC
2015,RC Cape May Holdings LLC,0.0,,CS
2015,RC Cape May Holdings LLC,0.0,,PV
2015,RC Cape May Holdings LLC,0.0,,PS
2015,RC Cape May Holdings LLC,0.0,,WT
2015,RC Cape May Holdings LLC,0.0,,OT
2015,RC Cape May Holdings LLC,0.0,,BT
2015,RC Cape May Holdings LLC,0.0,,FC
2015,RC Cape May Holdings LLC,0.0,,CP
2015,Calpine New Jersey Generation LLC,0.0,,HY
2015,Calpine New Jersey Generation LLC,0.0,,CA
2015,Calpine New Jersey Generation LLC,0.0,,CT
2015,Calpine New Jersey Generation LLC,0.0,,ST
2015,Calpine New Jersey Generation LLC,1.0,,GT
2015,Calpine New Jersey Generation LLC,0.0,,IC
2015,Calpine New Jersey Generation LLC,0.0,,CS
2015,Calpine New Jersey Generation LLC,0.0,,PV
2015,Calpine New Jersey Generation LLC,0.0,,PS
2015,Calpine New Jersey Generation LLC,0.0,,WT
2015,Calpine New Jersey Generation LLC,0.0,,OT
2015,Calpine New Jersey Generation LLC,0.0,,BT
2015,Calpine New Jersey Generation LLC,0.0,,FC
2015,Calpine New Jersey Generation LLC,0.0,,CP
2015,PSEG Fossil LLC,0.0,,HY
2015,PSEG Fossil LLC,0.0,,CA
2015,PSEG Fossil LLC,0.8486218219530864,,CT
2015,PSEG Fossil LLC,0.06279704945849673,,ST
2015,PSEG Fossil LLC,0.08858112858841682,,GT
2015,PSEG Fossil LLC,0.0,,IC
2015,PSEG Fossil LLC,0.0,,CS
2015,PSEG Fossil LLC,0.0,,PV
2015,PSEG Fossil LLC,0.0,,PS
2015,PSEG Fossil LLC,0.0,,WT
2015,PSEG Fossil LLC,0.0,,OT
2015,PSEG Fossil LLC,0.0,,BT
2015,PSEG Fossil LLC,0.0,,FC
2015,PSEG Fossil LLC,0.0,,CP
2015,PSEG Nuclear LLC,0.0,,HY
2015,PSEG Nuclear LLC,0.0,,CA
2015,PSEG Nuclear LLC,0.0,,CT
2015,PSEG Nuclear LLC,0.9999980359237404,,ST
2015,PSEG Nuclear LLC,1.964076259581746e-06,,GT
2015,PSEG Nuclear LLC,0.0,,IC
2015,PSEG Nuclear LLC,0.0,,CS
2015,PSEG Nuclear LLC,0.0,,PV
2015,PSEG Nuclear LLC,0.0,,PS
2015,PSEG Nuclear LLC,0.0,,WT
2015,PSEG Nuclear LLC,0.0,,OT
2015,PSEG Nuclear LLC,0.0,,BT
2015,PSEG Nuclear LLC,0.0,,FC
2015,PSEG Nuclear LLC,0.0,,CP
2015,Southwestern Public Service Co,0.0,,HY
2015,Southwestern Public Service Co,0.0,,CA
2015,Southwestern Public Service Co,0.0,,CT
2015,Southwestern Public Service Co,0.9653903763551805,,ST
2015,Southwestern Public Service Co,0.034609623644819426,,GT
2015,Southwestern Public Service Co,0.0,,IC
2015,Southwestern Public Service Co,0.0,,CS
2015,Southwestern Public Service Co,0.0,,PV
2015,Southwestern Public Service Co,0.0,,PS
2015,Southwestern Public Service Co,0.0,,WT
2015,Southwestern Public Service Co,0.0,,OT
2015,Southwestern Public Service Co,0.0,,BT
2015,Southwestern Public Service Co,0.0,,FC
2015,Southwestern Public Service Co,0.0,,CP
2015,Public Service Co of NM,0.0,,HY
2015,Public Service Co of NM,0.0,,CA
2015,Public Service Co of NM,0.1573664801788813,,CT
2015,Public Service Co of NM,0.8340400692341478,,ST
2015,Public Service Co of NM,0.008532763665573291,,GT
2015,Public Service Co of NM,0.0,,IC
2015,Public Service Co of NM,0.0,,CS
2015,Public Service Co of NM,6.0686921397698836e-05,,PV
2015,Public Service Co of NM,0.0,,PS
2015,Public Service Co of NM,0.0,,WT
2015,Public Service Co of NM,0.0,,OT
2015,Public Service Co of NM,0.0,,BT
2015,Public Service Co of NM,0.0,,FC
2015,Public Service Co of NM,0.0,,CP
2015,Consolidated Edison Co-NY Inc,0.0,,HY
2015,Consolidated Edison Co-NY Inc,0.0,,CA
2015,Consolidated Edison Co-NY Inc,0.0,,CT
2015,Consolidated Edison Co-NY Inc,0.2374350263979894,,ST
2015,Consolidated Edison Co-NY Inc,0.7625649736020106,,GT
2015,Consolidated Edison Co-NY Inc,0.0,,IC
2015,Consolidated Edison Co-NY Inc,0.0,,CS
2015,Consolidated Edison Co-NY Inc,0.0,,PV
2015,Consolidated Edison Co-NY Inc,0.0,,PS
2015,Consolidated Edison Co-NY Inc,0.0,,WT
2015,Consolidated Edison Co-NY Inc,0.0,,OT
2015,Consolidated Edison Co-NY Inc,0.0,,BT
2015,Consolidated Edison Co-NY Inc,0.0,,FC
2015,Consolidated Edison Co-NY Inc,0.0,,CP
2015,U S Power Generating Company LLC,0.0,,HY
2015,U S Power Generating Company LLC,0.0,,CA
2015,U S Power Generating Company LLC,0.0,,CT
2015,U S Power Generating Company LLC,0.9203091648690334,,ST
2015,U S Power Generating Company LLC,0.07969083513096666,,GT
2015,U S Power Generating Company LLC,0.0,,IC
2015,U S Power Generating Company LLC,0.0,,CS
2015,U S Power Generating Company LLC,0.0,,PV
2015,U S Power Generating Company LLC,0.0,,PS
2015,U S Power Generating Company LLC,0.0,,WT
2015,U S Power Generating Company LLC,0.0,,OT
2015,U S Power Generating Company LLC,0.0,,BT
2015,U S Power Generating Company LLC,0.0,,FC
2015,U S Power Generating Company LLC,0.0,,CP
2015,TC Ravenswood LLC,0.0,,HY
2015,TC Ravenswood LLC,0.0,,CA
2015,TC Ravenswood LLC,0.24508710326176295,,CT
2015,TC Ravenswood LLC,0.7509811972059993,,ST
2015,TC Ravenswood LLC,0.003931699532237824,,GT
2015,TC Ravenswood LLC,0.0,,IC
2015,TC Ravenswood LLC,0.0,,CS
2015,TC Ravenswood LLC,0.0,,PV
2015,TC Ravenswood LLC,0.0,,PS
2015,TC Ravenswood LLC,0.0,,WT
2015,TC Ravenswood LLC,0.0,,OT
2015,TC Ravenswood LLC,0.0,,BT
2015,TC Ravenswood LLC,0.0,,FC
2015,TC Ravenswood LLC,0.0,,CP
2015,National Grid Generation LLC,0.0,,HY
2015,National Grid Generation LLC,0.0,,CA
2015,National Grid Generation LLC,0.0,,CT
2015,National Grid Generation LLC,0.9133138685049166,,ST
2015,National Grid Generation LLC,0.08625424276365068,,GT
2015,National Grid Generation LLC,0.00043188873143276137,,IC
2015,National Grid Generation LLC,0.0,,CS
2015,National Grid Generation LLC,0.0,,PV
2015,National Grid Generation LLC,0.0,,PS
2015,National Grid Generation LLC,0.0,,WT
2015,National Grid Generation LLC,0.0,,OT
2015,National Grid Generation LLC,0.0,,BT
2015,National Grid Generation LLC,0.0,,FC
2015,National Grid Generation LLC,0.0,,CP
2015,Erie Boulevard Hydropower LP,1.0,,HY
2015,Erie Boulevard Hydropower LP,0.0,,CA
2015,Erie Boulevard Hydropower LP,0.0,,CT
2015,Erie Boulevard Hydropower LP,0.0,,ST
2015,Erie Boulevard Hydropower LP,0.0,,GT
2015,Erie Boulevard Hydropower LP,0.0,,IC
2015,Erie Boulevard Hydropower LP,0.0,,CS
2015,Erie Boulevard Hydropower LP,0.0,,PV
2015,Erie Boulevard Hydropower LP,0.0,,PS
2015,Erie Boulevard Hydropower LP,0.0,,WT
2015,Erie Boulevard Hydropower LP,0.0,,OT
2015,Erie Boulevard Hydropower LP,0.0,,BT
2015,Erie Boulevard Hydropower LP,0.0,,FC
2015,Erie Boulevard Hydropower LP,0.0,,CP
2015,Rochester Gas & Electric Corp,1.0,,HY
2015,Rochester Gas & Electric Corp,0.0,,CA
2015,Rochester Gas & Electric Corp,0.0,,CT
2015,Rochester Gas & Electric Corp,0.0,,ST
2015,Rochester Gas & Electric Corp,0.0,,GT
2015,Rochester Gas & Electric Corp,0.0,,IC
2015,Rochester Gas & Electric Corp,0.0,,CS
2015,Rochester Gas & Electric Corp,0.0,,PV
2015,Rochester Gas & Electric Corp,0.0,,PS
2015,Rochester Gas & Electric Corp,0.0,,WT
2015,Rochester Gas & Electric Corp,0.0,,OT
2015,Rochester Gas & Electric Corp,0.0,,BT
2015,Rochester Gas & Electric Corp,0.0,,FC
2015,Rochester Gas & Electric Corp,0.0,,CP
2015,Jamestown Board of Public Util,0.0,,HY
2015,Jamestown Board of Public Util,0.0,,CA
2015,Jamestown Board of Public Util,0.0,,CT
2015,Jamestown Board of Public Util,0.21728429786934814,,ST
2015,Jamestown Board of Public Util,0.7827157021306519,,GT
2015,Jamestown Board of Public Util,0.0,,IC
2015,Jamestown Board of Public Util,0.0,,CS
2015,Jamestown Board of Public Util,0.0,,PV
2015,Jamestown Board of Public Util,0.0,,PS
2015,Jamestown Board of Public Util,0.0,,WT
2015,Jamestown Board of Public Util,0.0,,OT
2015,Jamestown Board of Public Util,0.0,,BT
2015,Jamestown Board of Public Util,0.0,,FC
2015,Jamestown Board of Public Util,0.0,,CP
2015,"Duke Energy Carolinas, LLC",0.02033620713932515,,HY
2015,"Duke Energy Carolinas, LLC",0.0,,CA
2015,"Duke Energy Carolinas, LLC",0.057815029264593795,,CT
2015,"Duke Energy Carolinas, LLC",0.911404146157823,,ST
2015,"Duke Energy Carolinas, LLC",0.010381316598072864,,GT
2015,"Duke Energy Carolinas, LLC",0.0,,IC
2015,"Duke Energy Carolinas, LLC",0.0,,CS
2015,"Duke Energy Carolinas, LLC",6.330084018518445e-05,,PV
2015,"Duke Energy Carolinas, LLC",0.0,,PS
2015,"Duke Energy Carolinas, LLC",0.0,,WT
2015,"Duke Energy Carolinas, LLC",0.0,,OT
2015,"Duke Energy Carolinas, LLC",0.0,,BT
2015,"Duke Energy Carolinas, LLC",0.0,,FC
2015,"Duke Energy Carolinas, LLC",0.0,,CP
2015,Virginia Electric & Power Co,0.008272615483825511,,HY
2015,Virginia Electric & Power Co,0.0,,CA
2015,Virginia Electric & Power Co,0.2312028719619829,,CT
2015,Virginia Electric & Power Co,0.7378218557444347,,ST
2015,Virginia Electric & Power Co,0.02270109462134201,,GT
2015,Virginia Electric & Power Co,0.0,,IC
2015,Virginia Electric & Power Co,0.0,,CS
2015,Virginia Electric & Power Co,1.5621884150115074e-06,,PV
2015,Virginia Electric & Power Co,0.0,,PS
2015,Virginia Electric & Power Co,0.0,,WT
2015,Virginia Electric & Power Co,0.0,,OT
2015,Virginia Electric & Power Co,0.0,,BT
2015,Virginia Electric & Power Co,0.0,,FC
2015,Virginia Electric & Power Co,0.0,,CP
2015,North Carolina El Member Corp,0.0,,HY
2015,North Carolina El Member Corp,0.0,,CA
2015,North Carolina El Member Corp,0.0,,CT
2015,North Carolina El Member Corp,0.0,,ST
2015,North Carolina El Member Corp,0.9945868847633041,,GT
2015,North Carolina El Member Corp,0.005413115236695879,,IC
2015,North Carolina El Member Corp,0.0,,CS
2015,North Carolina El Member Corp,0.0,,PV
2015,North Carolina El Member Corp,0.0,,PS
2015,North Carolina El Member Corp,0.0,,WT
2015,North Carolina El Member Corp,0.0,,OT
2015,North Carolina El Member Corp,0.0,,BT
2015,North Carolina El Member Corp,0.0,,FC
2015,North Carolina El Member Corp,0.0,,CP
2015,USCE-Missouri River District,1.0,,HY
2015,USCE-Missouri River District,0.0,,CA
2015,USCE-Missouri River District,0.0,,CT
2015,USCE-Missouri River District,0.0,,ST
2015,USCE-Missouri River District,0.0,,GT
2015,USCE-Missouri River District,0.0,,IC
2015,USCE-Missouri River District,0.0,,CS
2015,USCE-Missouri River District,0.0,,PV
2015,USCE-Missouri River District,0.0,,PS
2015,USCE-Missouri River District,0.0,,WT
2015,USCE-Missouri River District,0.0,,OT
2015,USCE-Missouri River District,0.0,,BT
2015,USCE-Missouri River District,0.0,,FC
2015,USCE-Missouri River District,0.0,,CP
2015,Basin Electric Power Coop,0.0,,HY
2015,Basin Electric Power Coop,0.0,,CA
2015,Basin Electric Power Coop,0.015145581294935786,,CT
2015,Basin Electric Power Coop,0.912596719845401,,ST
2015,Basin Electric Power Coop,0.03089485126025337,,GT
2015,Basin Electric Power Coop,0.0,,IC
2015,Basin Electric Power Coop,0.0,,CS
2015,Basin Electric Power Coop,0.0,,PV
2015,Basin Electric Power Coop,0.0,,PS
2015,Basin Electric Power Coop,0.04136284759940978,,WT
2015,Basin Electric Power Coop,0.0,,OT
2015,Basin Electric Power Coop,0.0,,BT
2015,Basin Electric Power Coop,0.0,,FC
2015,Basin Electric Power Coop,0.0,,CP
2015,"Minnkota Power Coop, Inc",0.0,,HY
2015,"Minnkota Power Coop, Inc",0.0,,CA
2015,"Minnkota Power Coop, Inc",0.0,,CT
2015,"Minnkota Power Coop, Inc",1.0,,ST
2015,"Minnkota Power Coop, Inc",0.0,,GT
2015,"Minnkota Power Coop, Inc",0.0,,IC
2015,"Minnkota Power Coop, Inc",0.0,,CS
2015,"Minnkota Power Coop, Inc",0.0,,PV
2015,"Minnkota Power Coop, Inc",0.0,,PS
2015,"Minnkota Power Coop, Inc",0.0,,WT
2015,"Minnkota Power Coop, Inc",0.0,,OT
2015,"Minnkota Power Coop, Inc",0.0,,BT
2015,"Minnkota Power Coop, Inc",0.0,,FC
2015,"Minnkota Power Coop, Inc",0.0,,CP
2015,Duke Energy Ohio Inc,0.0,,HY
2015,Duke Energy Ohio Inc,0.0,,CA
2015,Duke Energy Ohio Inc,0.0,,CT
2015,Duke Energy Ohio Inc,0.0,,ST
2015,Duke Energy Ohio Inc,1.0,,GT
2015,Duke Energy Ohio Inc,0.0,,IC
2015,Duke Energy Ohio Inc,0.0,,CS
