Unnamed: 0,Year,Utility,Plant State,Plant Code,NERC Region,Census Region,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
8457,2013.0,High Desert Power Project LLC,CA,55518,WECC,PACC,CA,NG,295559.92272,1686484.0,5.706064558684089,San Bernardino,92394
8538,2013.0,Entergy Louisiana LLC,LA,55620,SPP,WSC,CA,NG,12252.37749,597865.0,48.795835786806144,Ouachita,71280
8560,2013.0,EP Newington Energy LLC,NH,55661,NPCC,NEW,CA,NG,18002.11782,246724.03,13.705278038225837,Rockingham,3801
8566,2013.0,"East Texas Electric Coop, Inc",TX,55664,SPP,WSC,CA,NG,7997.8803,224375.0,28.054308339673447,Harrison,75670
8573,2013.0,Nevada Power Co,NV,55687,WECC,MTN,CA,NG,175218.34704000002,750695.0,4.284340154336841,Clark,89019
8579,2013.0,Choctaw Gas Generating Pro LLC,MS,55694,SERC,ESC,CA,NG,613.98165,74602.0,121.50525996990301,Choctaw,39735
8583,2013.0,Puget Sound Energy Inc,WA,55700,WECC,PACC,CA,NG,56821.58388,563629.0,9.9192764705453,Cowlitz,98632
8585,2013.0,FirstEnergy Generation Corp,OH,55701,RFC,ENC,CA,NG,294953.85396,984679.98,3.3384204572337506,SANDUSKY,43420
8598,2013.0,Duke Energy Commercial Asset Management,OH,55736,RFC,ENC,CA,NG,815035.28982,2701554.0,3.3146466585473084,Lawrence,45638
8606,2013.0,Los Esteros Critical Energy Facility LLC,CA,55748,WECC,PACC,CA,NG,48120.92172,83654.0,1.7384122541699312,Santa Clara,95134
8634,2013.0,FPL Energy Marcus Hook LP,PA,55801,RFC,MAT,CA,NG,47544.453030000004,1474113.9,31.004960748414774,Delaware,19061
8649,2013.0,Frederickson Power LP,WA,55818,WECC,PACC,CA,NG,54.21795,288257.0,5316.6340667620225,Pierce,98446
8653,2013.0,Southern Power Co,FL,55821,FRCC,SAT,CA,NG,27889.12734,624634.0,22.39704356414617,Orange,32802
8662,2013.0,Public Service Co of Colorado,CO,55835,WECC,MTN,CA,NG,334482.84249,709030.0,2.1197798808505337,Weld,80643
8666,2013.0,Nevada Power Co,NV,55841,WECC,MTN,CA,NG,163252.59201,831883.0,5.095680195687449,Clark,89124
8695,2013.0,GWF Energy LLC,CA,55933,WECC,PACC,CA,NG,34571.416410000005,221836.0,6.4167460589156695,San Joaquin,95377
8712,2013.0,Southern Power Co,GA,55965,SERC,SAT,CA,NG,337349.36016,1590066.0,4.713410451544519,Heard,30217
8722,2013.0,NRG Wholesale Generation LP,PA,55976,RFC,MAT,CA,NG,169223.30712,1518925.0,8.975861693347575,Adams,17325
8730,2013.0,San Diego Gas & Electric Co,CA,55985,WECC,PACC,CA,NG,138489.64236,1423772.0,10.280711075121012,San Diego,92029
8769,2013.0,City of Santa Clara - (CA),CA,56026,WECC,PACC,CA,NG,17758.57665,214384.0,12.072138675595939,Santa Clara,95054
8772,2013.0,Wisconsin Public Service Corp,WI,56031,RFC,ENC,CA,NG,45122.81562,641059.14,14.206984453245427,Outagamie,54130
8789,2013.0,Colorado Energy Management LLC,CA,56041,WECC,PACC,CA,NG,98273.11161,240136.9,2.4435666691107842,LOS ANGELES,90058
8790,2013.0,Colorado Energy Management LLC,CA,56041,WECC,PACC,CA,ORW,11102.95695,28828.099,2.5964343669728454,LOS ANGELES,90058
8793,2013.0,City of Burbank Water and Power,CA,56046,WECC,PACC,CA,NG,5148.94683,477179.0,92.67506846637995,Los Angeles,91502
8832,2013.0,PacifiCorp,UT,56102,WECC,MTN,CA,NG,35333.69148,852840.0,24.136736476649624,Juab,84645
8835,2013.0,Calpine Central LP,MN,56104,MRO,WNC,CA,NG,52009.37448,212106.76,4.078240934844637,Blue Earth,56001
8883,2013.0,Georgia Power Co,GA,56150,SERC,SAT,CA,NG,823628.10222,2935380.3,3.5639632645947867,Effingham,31326
8897,2013.0,Minnesota Municipal Power Agny,MN,56164,MRO,WNC,CA,NG,40649.39514,202396.59,4.979079991299471,Rice,55021
8909,2013.0,Utah Associated Mun Power Sys,UT,56177,WECC,MTN,CA,NG,118192.2003,165361.0,1.3990855537021425,UTAH,84651
8916,2013.0,Pinelawn Power LLC,NY,56188,NPCC,MAT,CA,NG,52139.49756,62113.0,1.1912849740932565,SUFFOLK,11704
8964,2013.0,Portland General Electric Co,OR,56227,WECC,PACC,CA,NG,114648.39786,878428.0,7.661930008587388,Columbia,97016
8970,2013.0,Kinder Morgan Production Company LP,TX,56233,TRE,WSC,CA,NG,8671.9413,141384.0,16.303615892787462,Scurry,79549
8973,2013.0,"Caithness Long Island, LLC",NY,56234,NPCC,MAT,CA,NG,423497.8728,939947.83,2.2194865437822333,Suffolk,11980
8976,2013.0,PacifiCorp,UT,56237,WECC,MTN,CA,NG,8160.24108,939442.0,115.12429483272079,Utah,84058
9003,2013.0,Empire Generating Co  LLC,NY,56259,NPCC,MAT,CA,NG,490398.13398000004,1102536.8,2.248248359046499,Rensselaer,12144
9036,2013.0,City of Roseville - (CA),CA,56298,WECC,PACC,CA,NG,71142.44943,205165.0,2.8838619086607404,Placer,95678
9086,2013.0,CER Quail Run Energy Partners LP,TX,56349,TRE,WSC,CA,NG,24536.11347,236475.0,9.63783446343835,Ector,79766
9088,2013.0,CER Colorado Bend Energy Partners LP,TX,56350,TRE,WSC,CA,NG,50407.74693,691545.0,13.719022216175055,Wharton,77488
9124,2013.0,Fort Pierce Utilities Authority,FL,56400,FRCC,SAT,CA,NG,92876.8137,687243.5,7.399516333752091,St Lucie,34981
9179,2013.0,CAMS NM LLC,NM,56458,SPP,MTN,CA,NG,39041.32005,1086877.0,27.83914577191659,Lea,88242
9191,2013.0,Russell City Energy Company LLC,CA,56467,WECC,PACC,CA,NG,45104.93835,533034.0,11.81764169288572,Alameda,94545
9201,2013.0,Pacific Gas & Electric Co,CA,56476,WECC,PACC,CA,NG,111582.59259000001,1129088.0,10.118854328369393,Contra Costa,94509
9260,2013.0,Pacific Gas & Electric Co,CA,56532,WECC,PACC,CA,NG,246257.34276,981975.0,3.987596832623274,Colusa,95955
9326,2013.0,City of Farmington - (MO),MO,56598,SERC,WNC,IC,DFO,15.825779999999998,23.0,1.4533248914113557,St Francois,63640
9339,2013.0,Basin Electric Power Coop,SD,56610,MRO,WNC,CA,NG,18801.61278,149993.0,7.977666690357188,Brookings,57276
9485,2013.0,"Kleen Energy Systems, LLC",CT,56798,NPCC,NEW,CA,NG,362021.75118,1225664.8,3.3856109363732405,Middlesex,6457
9704,2013.0,Chugach Electric Assn Inc,AK,57036,ASCC,PACN,CA,NG,13807.699980000001,192620.0,13.950187234586773,Anchorage,99519
10223,2013.0,Astoria Energy II LLC,NY,57664,NPCC,MAT,CA,NG,437253.11325,1190076.2,2.7217100666349574,Queens,11105
10388,2013.0,"Wabash Valley Power Assn, Inc",IN,57842,RFC,ENC,CA,NG,381.87021,12658.843,33.14959551309331,Vigo,47885
10703,2013.0,Bloom Energy 2009 PPA,CA,58128,WECC,PACC,FC,MLG,2918.9772,3717.732,1.2736420140588969,Los Angeles,90242
10704,2013.0,Bloom Energy 2009 PPA,CA,58128,WECC,PACC,FC,NG,3340.70493,4254.738,1.2736048496207657,Los Angeles,90242
10800,2013.0,Poet Biorefining Lake Crystal,MN,58197,MRO,WNC,ST,NG,5.8614,5882.08,1003.5281673320368,Blue Earth,56055
10825,2013.0,Duke Energy Progress - (NC),NC,58215,SERC,SAT,CA,NG,2322960.1548599997,2524173.6,1.0866194130446143,Wayne,27530
10855,2013.0,Northeastern Illinois University,IL,58245,RFC,ENC,IC,NG,10.55052,36.0,3.412154092878834,Cook,60625
11090,2013.0,Salt River Project,AZ,58557,WECC,MTN,CA,NG,125734.64982,236597.0,1.88171677686866,Maricopa,85322
11102,2013.0,Eagle Valley Clean Energy LLC,CO,58574,WECC,MTN,ST,WWW,1234.41084,1283.0,1.0393622272468055,Eagle,81637
1,2014.0,Alabama Power Co,AL,3,SERC,ESC,CA,NG,187053.68592000002,2838798.0,15.176380973396649,Mobile,36512
161,2014.0,Salt River Project,AZ,147,WECC,MTN,CA,NG,25682.896380000002,267467.0,10.414207028779051,Maricopa,85283
330,2014.0,NRG California South LP,CA,329,WECC,PACC,CA,NG,32519.0472,85210.0,2.6203104745332144,San Bernardino,92327
354,2014.0,Southern California Edison Co,CA,358,WECC,PACC,CA,NG,346542.67299,2372023.6,6.8448239852655846,San Bernardino,92374
392,2014.0,Los Angeles Department of Water & Power,CA,399,WECC,PACC,CA,NG,20343.16098,24592.0,1.2088583492101923,Los Angeles,90744
401,2014.0,Los Angeles Department of Water & Power,CA,400,WECC,PACC,CA,NG,73791.50916,781055.0,10.584618865924815,Los Angeles,90803
419,2014.0,Los Angeles Department of Water & Power,CA,408,WECC,PACC,CA,NG,29361.21795,584188.0,19.896586067881426,Los Angeles,91352
594,2014.0,Orlando Utilities Comm,FL,564,FRCC,SAT,CA,NG,124042.17057,554879.87,4.473316352416356,Orange,32831
694,2014.0,"Duke Energy Florida, Inc",FL,634,FRCC,SAT,CA,NG,148442.59263,2050558.2,13.813812893386409,Pinellas,33702
712,2014.0,Gulf Power Co,FL,643,SERC,SAT,CA,NG,333485.81835,1337621.0,4.011028134923987,Bay,32409
782,2014.0,City of Tallahassee - (FL),FL,688,FRCC,SAT,CA,NG,33095.222819999995,462642.51,13.97913265356284,Leon,32304
818,2014.0,Georgia Power Co,GA,710,SERC,SAT,CA,NG,1155778.10751,5893736.0,5.09936635908204,Cobb,30080
1504,2014.0,Entergy Louisiana LLC,LA,1404,SERC,WSC,CA,NG,1226.20488,2093.0,1.7068925708402007,Ouachita,71280
1611,2014.0,Constellation Mystic Power LLC,MA,1588,NPCC,NEW,CA,NG,12124.598970000001,536190.0,44.22331834040034,Middlesex,02129
1619,2014.0,Veolia - Kendall Green Energy,MA,1595,NPCC,NEW,CA,NG,96896.56182,286210.07,2.953769097934336,Middlesex,02142
1881,2014.0,Northern States Power Co - Minnesota,MN,1904,MRO,WNC,CA,NG,6550.70064,117890.0,17.996548228770834,Dakota,55101
1889,2014.0,Northern States Power Co - Minnesota,MN,1912,MRO,WNC,CA,NG,494.99523,354491.0,716.1503354284848,Ramsey,55101
2057,2014.0,South Mississippi El Pwr Assn,MS,2070,SERC,ESC,CA,NG,176466.2391,337708.0,1.913725830631135,Jones,39459
2070,2014.0,Kansas City Power & Light Co,MO,2079,SPP,WNC,CA,NG,343.18497,13645.0,39.759899741530056,Jackson,64120
2321,2014.0,Sierra Pacific Power Co,NV,2336,WECC,MTN,CA,NG,380894.87304000003,1383359.0,3.6318656351531553,Storey,89434
2385,2014.0,PSEG Fossil LLC,NJ,2398,RFC,MAT,CA,NG,191031.23196,1987821.3,10.405739834291754,Bergen,07657
2406,2014.0,PSEG Fossil LLC,NJ,2406,RFC,MAT,CA,NG,362250.05271,1975069.4,5.452226673880282,Union,07036
2520,2014.0,PSEG Power New York Inc,NY,2539,NPCC,MAT,CA,NG,52732.96431,1416954.0,26.870365027654934,Albany,12077
2648,2014.0,"Duke Energy Carolinas, LLC",NC,2720,SERC,SAT,CA,NG,429906.14142,1081206.0,2.5149815176604045,Rowan,28145
2657,2014.0,"Duke Energy Carolinas, LLC",NC,2723,SERC,SAT,CA,NG,399811.36926,1120548.0,2.8026916845161054,Rockingham,27288
2904,2014.0,NRG Power Midwest LP,PA,3096,RFC,MAT,CA,NG,2423.39583,8749.0,3.6102232626190496,Allegheny,15204
2994,2014.0,UGI Development Co,PA,3176,RFC,MAT,CA,NG,84585.57033,174349.0,2.061214452060786,Luzerne,18621
3156,2014.0,ReNu Power Holdings LLC,TX,3443,TRE,WSC,CA,NG,39219.21354,217877.0,5.555363821301144,Victoria,77901
3227,2014.0,Brownsville Public Utilities Board,TX,3559,TRE,WSC,CA,NG,1944.51945,20134.0,10.354229164434429,Cameron,78520
3259,2014.0,City of Lubbock - (TX),TX,3604,SPP,WSC,CA,NG,1672.84356,24342.0,14.551271010661631,Lubbock,79401
3508,2014.0,Wisconsin Electric Power Co,WI,4040,RFC,ENC,CA,NG,22094.84037,1015146.0,45.944934790221346,Ozaukee,53074
3781,2014.0,Mississippi Power Co,MS,6073,SERC,ESC,CA,NG,187308.65682,2637390.0,14.080449055456526,Jackson,39552
3847,2014.0,Public Service Co of Colorado,CO,6112,WECC,MTN,CA,NG,360583.36361999996,1393847.0,3.8655333013890862,Weld,80651
4066,2014.0,Hutchinson Utilities Comm,MN,6358,MRO,WNC,CA,NG,36.63375,1840.0,50.22690824717645,McLeod,55350
4283,2014.0,Nevada Power Co,NV,7082,WECC,MTN,CA,NG,5821.54248,1142863.0,196.31618319823718,Clark,89124
4360,2014.0,Kissimmee Utility Authority,FL,7238,FRCC,SAT,CA,NG,159712.30641,1345266.0,8.423057873490015,Osceola,33848
4401,2014.0,Reedy Creek Improvement Dist,FL,7294,FRCC,SAT,CA,NG,111.65966999999999,49182.0,440.46341888705206,Orange,32830
4564,2014.0,Sacramento Municipal Util Dist,CA,7551,WECC,PACC,CA,NG,27617.45145,151342.0,5.479940836467009,Sacramento,95824
4567,2014.0,Sacramento Municipal Util Dist,CA,7552,WECC,PACC,CA,NG,1894.99062,265602.0,140.16006052842621,Sacramento,95824
4605,2014.0,Southern Power Co,AL,7710,SERC,ESC,CA,NG,1551872.4699600001,3881429.0,2.501126268513575,Lee,36877
4609,2014.0,Alabama Power Co,AL,7721,SERC,ESC,CA,NG,11.429730000000001,354943.0,31054.364363812616,Mobile,36582
4649,2014.0,"Allegany Generating Station, LLC",NY,7784,NPCC,MAT,CA,NG,24625.499819999997,30041.0,1.2199143253775386,Allegany,14735
4728,2014.0,JEA,FL,7846,FRCC,SAT,CA,NG,114538.49660999999,1281521.0,11.188561382672406,Duval,32234
4770,2014.0,Lincoln Electric System,NE,7887,MRO,WNC,CA,NG,12.60201,2191.262,173.88194422953163,Lancaster,68517
4778,2014.0,Southern Power Co,AL,7897,SERC,ESC,CA,NG,791090.59161,1893718.0,2.3938067524554567,Autauga,36067
4781,2014.0,Austin Energy,TX,7900,TRE,WSC,CA,NG,169501.72362,349778.0,2.0635660365563897,Travis,78617
4800,2014.0,Oglethorpe Power Corporation,GA,7917,SERC,SAT,CA,NG,101.69529,1009415.0,9925.877589807747,Heard,30217
4818,2014.0,Avista Corp,OR,7931,WECC,PACC,CA,NG,6688.1504700000005,555635.0,83.07752681287985,Morrow,97818
4829,2014.0,Municipal Electric Authority,GA,7946,SERC,SAT,CA,NG,67685.68878,585384.0,8.648563833082706,Heard,30217
4877,2014.0,Nebraska Public Power District,NE,8000,MRO,WNC,CA,NG,108.4359,70339.0,648.6689371324443,Gage,68310
4946,2014.0,Salt River Project,AZ,8068,WECC,MTN,CA,NG,462290.96256,1052083.0,2.2758026550507178,Maricopa,85296
5053,2014.0,ACE Cogeneration Co,CA,10002,WECC,PACC,ST,NG,614.86086,754.3,1.2267816169010983,San Bernardino,93562
5093,2014.0,NRG Energy Center Dover LLC,DE,10030,RFC,SAT,CA,NG,18677.3511,22832.0,1.222443154693387,Kent,19904
5152,2014.0,Pedricktown Cogeneration Company LP,NJ,10099,RFC,MAT,CA,NG,34960.90644,66057.533,1.8894685443401795,Salem,08067
5212,2014.0,Cardinal Cogen Inc,CA,10168,WECC,PACC,CA,NG,44270.861130000005,82762.0,1.8694463556281855,Santa Clara,94305
5236,2014.0,PIC Group Inc,NY,10190,NPCC,MAT,CA,NG,49117.06665,72903.282,1.4842759751818364,Rensselaer,12033
5595,2014.0,Formosa Plastics Corp,TX,10554,TRE,WSC,CA,NG,89613.47925,515838.65,5.756261829327422,Calhoun,77978
5679,2014.0,Carthage Energy LLC,NY,10620,NPCC,MAT,CA,NG,2570.51697,2903.137,1.1293981070274748,Jefferson,13619
5791,2014.0,Selkirk Cogen Partners LP,NY,10725,NPCC,MAT,CA,NG,84533.99001000001,330155.0,3.905588745556008,Albany,12158
5819,2014.0,"Morris Energy Operations Company, LLC",NJ,10751,RFC,MAT,CA,NG,59339.34825,138031.0,2.3261293571757418,Camden,08104
5977,2014.0,EFS Cogen Holdings I LLC,NJ,50006,RFC,MAT,CA,NG,427523.18925,987822.16,2.3105697768884244,Union,07036
6000,2014.0,Oxy Vinyls LP,TX,50043,TRE,WSC,CA,NG,450274.79948999995,458080.19,1.017334726524426,Harris,77046
6052,2014.0,Paris Generation LP,TX,50109,TRE,WSC,CA,NG,47390.88435,161934.0,3.416986245794757,Lamar,75460
6169,2014.0,ARCO Products Co-Watson,CA,50216,WECC,PACC,CA,NG,154411.54932,169569.79,1.0981677908599072,Los Angeles,90749
6253,2014.0,Park 500 Philip Morris USA,VA,50275,SERC,SAT,ST,COL,6677.30688,8500.274,1.273009336362866,Chesterfield,23836
6254,2014.0,Park 500 Philip Morris USA,VA,50275,SERC,SAT,ST,DFO,33.99612,34.873000000000005,1.0257935317324447,Chesterfield,23836
6282,2014.0,Calpine Eastern Corp,NY,50292,NPCC,MAT,CA,NG,51565.95957,94076.0,1.8243818360888502,Nassau,11801
6327,2014.0,Nalco Co,IL,50326,RFC,ENC,CA,NG,390.07617,864.27,2.215644190723058,DuPage,60563
6450,2014.0,Indeck-Energy Serv Silver Spg,NY,50449,NPCC,MAT,CA,NG,698.38581,9024.133,12.921415170219452,Wyoming,14550
6454,2014.0,Indeck-Oswego Ltd Partnership,NY,50450,NPCC,MAT,CA,NG,7054.48797,19866.874,2.8162035408503217,Oswego,13126
6458,2014.0,Indeck-Yerkes Ltd Partnership,NY,50451,NPCC,MAT,CA,NG,5587.96569,15956.155,2.855449708389316,Erie,14150
6466,2014.0,Indeck-Corinth Ltd Partnership,NY,50458,NPCC,MAT,CA,NG,148313.64183,319207.74,2.1522480067334744,Saratoga,12822
6576,2014.0,Oklahoma Cogeneration LLC,OK,50558,SPP,WSC,CA,NG,280.46799,21190.0,75.55229386426593,Oklahoma,73179
6611,2014.0,Flambeau River Papers,WI,50620,MRO,ENC,ST,COL,2730.8262600000003,4789.981,1.7540409180040624,PRICE,54552
6614,2014.0,Flambeau River Papers,WI,50620,MRO,ENC,ST,WWW,13548.333030000002,23764.019,1.7540179258495834,PRICE,54552
6707,2014.0,"Tri-State G & T Assn, Inc",CO,50707,WECC,MTN,CA,NG,83581.21944,98957.0,1.1839621467958807,Weld,80621
6767,2014.0,GE Energy Financial Services,NJ,50799,RFC,MAT,CA,NG,14678.70402,16914.835,1.1523384473829046,Middlesex,08859
6802,2014.0,Optim Energy LLC,TX,50815,TRE,WSC,CA,NG,200890.39983,487527.0,2.4268307515568748,Harris,77530
7009,2014.0,Ocean State Power Co,RI,51030,NPCC,NEW,CA,NG,19535.75313,205235.0,10.505609823909564,Providence,02830
7032,2014.0,Doswell Ltd Partnership,VA,52019,SERC,SAT,CA,NG,451332.78218999994,1242986.9,2.7540363763710234,Hanover,23005
7184,2014.0,Riverbay Corp,NY,52168,NPCC,MAT,GT,DFO,15515.1258,47834.594000000005,3.0830941763939803,Bronx,10475
7185,2014.0,Riverbay Corp,NY,52168,NPCC,MAT,GT,NG,14390.030069999999,44364.78599999999,3.083022466540266,Bronx,10475
7198,2014.0,Power Resources Ltd,TX,52176,TRE,WSC,CA,NG,715.6769400000001,61042.0,85.29267409398437,Howard,79720
7227,2014.0,CCI Rensselaer LLC,NY,54034,NPCC,MAT,CA,NG,11111.16291,15512.0,1.3960734916449895,RENSSELAER,12144
7454,2014.0,Ocean State Power II,RI,54324,NPCC,NEW,CA,NG,31935.251760000003,191862.0,6.0078436657359875,Providence,02830
7535,2014.0,Wood Group Power Plant Services Inc,FL,54423,FRCC,SAT,CA,NG,61.5447,24247.0,393.9738109049195,Lake,32784
7539,2014.0,Wood Group Power Plant Services Inc,FL,54424,FRCC,SAT,CA,NG,251.16099,28091.0,111.84459815992922,Pasco,33523
7610,2014.0,Puget Sound Energy Inc,WA,54537,WECC,PACC,CA,NG,27864.50946,225711.15,8.100309475177102,Whatcom,98248
7619,2014.0,Sithe/Independence LLC,NY,54547,NPCC,MAT,CA,NG,471652.79063999996,2336445.8,4.953741070480269,Oswego,13126
7779,2014.0,Falcon Power Operating Company,AZ,54694,WECC,MTN,CA,NG,293.07,17780.0,60.66809977138568,Yuma,85364
7899,2014.0,Brazos Electric Power Coop Inc,TX,54817,TRE,WSC,CA,NG,57620.199629999996,264677.71,4.593488250641107,Johnson,76033
7923,2014.0,Sun Trust Plaza Associates LLC,GA,54845,SERC,SAT,IC,DFO,24.32481,36.26,1.4906591253950183,Fulton,30308
8040,2014.0,Cottage Grove Operating Services LLC,MN,55010,MRO,WNC,CA,NG,10347.715559999999,51506.0,4.977523754044896,Washington,55016
8044,2014.0,Whitewater Operating Services LLC,WI,55011,RFC,ENC,CA,NG,46679.89653,234700.26,5.027865900455972,Jefferson,53190
8093,2014.0,Tenaska Frontier Partners Ltd,TX,55062,SERC,WSC,CA,NG,347831.00870999997,980798.0,2.819754350359627,Grimes,77876
8096,2014.0,South Mississippi El Pwr Assn,MS,55063,SERC,ESC,CA,NG,241503.45429000002,833962.0,3.4532094062661702,Panola,38606
8100,2014.0,"Golden Spread Electric Cooperative, Inc",TX,55065,SPP,WSC,CA,NG,20882.11671,723557.0,34.649600423576985,Yoakum,79323
8109,2014.0,Pine Bluff Energy LLC,AR,55075,SERC,WSC,CA,NG,89447.8947,190835.0,2.133476708871047,Jefferson,71601
8115,2014.0,Desert Star Energy Center SDG&E,NV,55077,WECC,MTN,CA,NG,31837.65945,564914.0,17.743578195098763,Clark,89005
8125,2014.0,Consumers Energy Co,MI,55087,RFC,ENC,CA,NG,34611.860069999995,625189.0,18.062854719035613,Ottawa,49464
8131,2014.0,Occidental Chemical Corporation,LA,55089,SERC,WSC,CA,NG,247177.58255999998,1888660.6,7.640905702043371,St Charles,70057
8132,2014.0,Occidental Chemical Corporation,LA,55089,SERC,WSC,CA,OOG,6884.800440000001,18148.39,2.636008139692717,St Charles,70057
8142,2014.0,Lamar Power Partners LP,TX,55097,TRE,WSC,CA,NG,364129.51061999996,2001886.0,5.497730729353429,Lamar,75462
8153,2014.0,Pacific Klamath Energy Inc,OR,55103,WECC,PACC,CA,NG,33563.84175,510381.0,15.206274770378453,Klamath,97603
8157,2014.0,Entergy RISE,RI,55107,NPCC,NEW,CA,NG,14423.73312,568769.0,39.43285661680352,Providence,02919
8162,2014.0,Calpine Corp-Sutter,CA,55112,WECC,PACC,CA,NG,12063.34734,414916.0,34.39476525924189,Sutter,95993
8166,2014.0,Eagle 2 US LLC,LA,55117,SERC,WSC,CA,NG,231457.60083,606192.22,2.6190205801244497,Calcasieu,70602
8170,2014.0,DuPont Sabine River Works,TX,55120,SERC,WSC,CA,NG,519274.61415,539977.38,1.0398686268996384,Orange,77630
8175,2014.0,Calpine Corp-Magic Valley,TX,55123,TRE,WSC,CA,NG,38508.22572,1375344.0,35.71558996252814,Hidalgo,78539
8177,2014.0,Star  West Gen Griffith Energy LLC,AZ,55124,WECC,MTN,CA,NG,456320.54052,963630.0,2.1117392587716863,Mohave,86402
8185,2014.0,Salt River Project,AZ,55129,WECC,MTN,CA,NG,187619.60409,599008.0,3.192672764156668,Pinal,85193
8187,2014.0,Dynegy Kendall Energy LLC,IL,55131,RFC,ENC,CA,NG,2980.81497,754259.0,253.03784622364532,Kendall,60447
8190,2014.0,Tenaska Gateway Partners Ltd,TX,55132,TRE,WSC,CA,NG,571907.93466,1401034.0,2.449754436145245,Rusk,75681
8197,2014.0,City of San Antonio - (TX),TX,55137,TRE,WSC,CA,NG,11976.89169,1116174.0,93.19396291543151,Guadalupe,78155
8205,2014.0,Green Country OP Services LLC,OK,55146,SPP,WSC,CA,NG,273194.28566999995,1181925.0,4.326316698394213,Tulsa,74037
8213,2014.0,Guadalupe Power Partners LP,TX,55153,TRE,WSC,CA,NG,220241.22579,1698727.0,7.713029174745588,Guadalupe,78124
8226,2014.0,"Bastrop Energy Partners, LP",TX,55168,TRE,WSC,CA,NG,348916.83306,1173336.0,3.3627956258511387,Bastrop,78602
8230,2014.0,Calpine Bosque Energy Center LLC,TX,55172,TRE,WSC,CA,NG,165217.62636,1360876.0,8.236869333994226,Bosque,76644
8232,2014.0,Cleco Power LLC,LA,55173,SPP,WSC,CA,NG,212792.55867,1730083.0,8.130373593951768,Acadia,70535
8234,2014.0,Eastman Cogeneration LP,TX,55176,SPP,WSC,CA,NG,298745.00748000003,487612.03,1.6322014353081502,Harrison,75602
8238,2014.0,South Point Energy Center LLC,AZ,55177,WECC,MTN,CA,NG,26717.43348,346501.0,12.96909750928666,Mohave,86440
8240,2014.0,"Dogwood Power Management, LLC",MO,55178,SPP,WNC,CA,NG,58311.55176,421417.0,7.2269899750649325,Cass,64080
8242,2014.0,"Rathdrum Operating Services Co., Inc.",ID,55179,WECC,MTN,CA,NG,54317.5938,426271.0,7.847751900968778,Kootenai,83858
8244,2014.0,Sunrise Power Co LLC,CA,55182,WECC,PACC,CA,NG,398637.91698000004,1157626.0,2.903953564603036,Kern,93224
8247,2014.0,EIF Channelview Cogeneration LLC,TX,55187,TRE,WSC,CA,NG,498578.88996000006,884724.0,1.7744914953599011,Harris,77049
8259,2014.0,Tennessee Valley Authority,MS,55197,SERC,ESC,CA,NG,65848.13988,957370.0,14.539059140390101,Lowndes,39766
8263,2014.0,"SWG Arapahoe, LLC",CO,55200,WECC,MTN,CA,NG,52589.94615,53339.0,1.0142432899220606,Denver,80223
8283,2014.0,Odessa-Ector Power Partners LP,TX,55215,TRE,WSC,CA,NG,502755.43053,1714869.0,3.4109407792814914,Ector,79766
8289,2014.0,Los Medanos Energy Center LLC,CA,55217,WECC,PACC,CA,NG,237171.58662,1219410.0,5.14146748089921,Contra Costa,94565
8301,2014.0,Oneta Power LLC,OK,55225,SPP,WSC,CA,NG,186755.04759,1121324.0,6.0042500294918,Wagoner,74014
8308,2014.0,Brazos Electric Power Coop Inc,TX,55230,TRE,WSC,CA,NG,2018764.63152,2533481.0,1.2549660126017026,Wise,76426
8310,2014.0,Liberty Electric Power LLC,PA,55231,RFC,MAT,CA,NG,498112.61558999994,1461738.0,2.9345532601470325,Delaware,19022
8349,2014.0,Tennessee Valley Authority,MS,55269,SERC,ESC,CA,NG,38865.77112,819010.0,21.07278400501217,DeSoto,38671
8354,2014.0,Tenaska Alabama Partners LP,AL,55271,SERC,ESC,CA,NG,126902.82684000001,1075845.0,8.477707130641251,Autauga,36006
8362,2014.0,Arlington Valley LLC,AZ,55282,WECC,MTN,CA,NG,112421.35893,456252.0,4.058410290913568,Maricopa,85322
8364,2014.0,City of Colorado Springs - (CO),CO,55283,WECC,MTN,CA,NG,63780.8241,621031.0,9.736954778544481,El Paso,80817
8374,2014.0,Morgan Energy Center LLC,AL,55293,SERC,ESC,CA,NG,163887.96777000002,1308037.0,7.981287569784842,Morgan,35601
8381,2014.0,New Covert Generating Company  LLC,MI,55297,RFC,ENC,CA,NG,15904.9089,553977.0,34.83056730994542,Van Buren,49043
8383,2014.0,Fairless Energy LLC,PA,55298,RFC,MAT,CA,NG,771499.15518,2664298.0,3.4534036519824665,Bucks,19030
8385,2014.0,Channel Energy Center LLC,TX,55299,TRE,WSC,CA,NG,368495.96055,558443.01,1.5154657575255204,Harris,77506
8386,2014.0,Channel Energy Center LLC,TX,55299,TRE,WSC,CA,OOG,1310.90211,55180.995,42.09390966652728,Harris,77506
8395,2014.0,Gila River Power Station LP,AZ,55306,WECC,MTN,CA,NG,11282.60886,986655.0,87.44918947761875,Maricopa,85337
8407,2014.0,Ingleside Cogeneration LP,TX,55313,TRE,WSC,CA,NG,78606.94232999999,740837.42,9.424580043959585,San Patricio,77046
8413,2014.0,"Calpine Fore River Energy Center, LLC",MA,55317,NPCC,NEW,CA,NG,83192.02248,1323882.0,15.913569120383766,Norfolk,02191
